VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
3378, 1315, -2.10461,  22.93218, -0.97225, -0.31496,  0.22835, -0.92126,  1.00, -0.41732,  0.28346, -0.86614, -1.00,  0.5556,  0.4493,  0.96419,  0.98416,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3379, 1314, -2.64754,  22.94767, -0.67702, -0.52756,  0.24409, -0.81102,  1.00, -0.44094,  0.28346, -0.85039,  1.00,  0.55548,  0.46243,  0.96419,  0.98435,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3380, 1313, -3.00508,  21.50126, -1.01262, -0.45669,  0.32283, -0.82677,  1.00, -0.51181,  0.29921, -0.81102, -1.00,  0.57837,  0.4493,  0.96453,  0.98416,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3381, 1315, -2.10461,  22.93218, -0.97225, -0.31496,  0.22835, -0.92126,  1.00, -0.41732,  0.28346, -0.86614, -1.00,  0.5556,  0.4493,  0.96419,  0.98416,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3382, 1316, -2.11976,  23.94708, -0.70607, -0.35433, -0.3937, -0.85039,  1.00, -0.3937,  0.26772, -0.88189,  1.00,  0.54439,  0.46068,  0.96405,  0.98433,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3383, 1314, -2.64754,  22.94767, -0.67702, -0.52756,  0.24409, -0.81102,  1.00, -0.44094,  0.28346, -0.85039,  1.00,  0.55548,  0.46243,  0.96419,  0.98435,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3384, 1315, -2.10461,  22.93218, -0.97225, -0.31496,  0.22835, -0.92126,  1.00, -0.41732,  0.28346, -0.86614, -1.00,  0.5556,  0.4493,  0.96419,  0.98416,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3385, 1317, -1.69312,  23.46314, -0.96926, -0.2126,  0.19685, -0.95276,  1.00, -0.37008,  0.25984, -0.88976, -1.00,  0.54959,  0.4493,  0.9641,  0.98416,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3386, 1316, -2.11976,  23.94708, -0.70607, -0.35433, -0.3937, -0.85039,  1.00, -0.3937,  0.26772, -0.88189,  1.00,  0.54439,  0.46068,  0.96405,  0.98433,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3387, 1318, -1.32468,  23.94708, -0.95409, -0.16535, -0.66142, -0.73228,  1.00, -0.34646,  0.25197, -0.90551,  1.00,  0.54439,  0.4493,  0.96403,  0.98416,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3388, 1316, -2.11976,  23.94708, -0.70607, -0.35433, -0.3937, -0.85039,  1.00, -0.3937,  0.26772, -0.88189,  1.00,  0.54439,  0.46068,  0.96405,  0.98433,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3389, 1317, -1.69312,  23.46314, -0.96926, -0.2126,  0.19685, -0.95276,  1.00, -0.37008,  0.25984, -0.88976, -1.00,  0.54959,  0.4493,  0.9641,  0.98416,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3390, 1319,  8.40045,  0.26251, -2.09335E-17, -1.00,  0.07874,  0.00,  1.00, -0.33858,  0.08661,  0.93701, -1.00,  0.66473,  0.33105,  0.04577,  0.51171,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3391, 1320,  9.64022,  0.10736,  0.48851, -0.04724, -0.00787,  1.00,  1.00, -0.33858,  0.07874,  0.93701,  1.00,  0.66473,  0.34238,  0.09656,  0.49051,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3392, 1321,  8.14044, -0.8806, -9.09284E-17, -0.94488,  0.33858,  0.00,  1.00, -0.32283,  0.14173,  0.93701, -1.00,  0.65133,  0.32993,  0.04577,  0.54811,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3393, 1321,  8.14044, -0.8806, -9.09284E-17, -0.94488,  0.33858,  0.00,  1.00, -0.32283,  0.14173,  0.93701, -1.00,  0.65133,  0.32993,  0.04577,  0.54811,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3394, 1320,  9.64022,  0.10736,  0.48851, -0.04724, -0.00787,  1.00,  1.00, -0.33858,  0.07874,  0.93701,  1.00,  0.66473,  0.34238,  0.09656,  0.49051,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3395, 1322,  9.14502, -1.66489,  0.4855,  0.00, -0.00787,  1.00,  1.00, -0.32283,  0.14173,  0.93701, -1.00,  0.65133,  0.34332,  0.09656,  0.54883,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3396, 1322,  9.14502, -1.66489,  0.4855,  0.00, -0.00787,  1.00,  1.00, -0.32283,  0.14173,  0.93701, -1.00,  0.65133,  0.34332,  0.09656,  0.54883,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3397, 1323,  7.33881, -2.21218, -1.72464E-16, -0.7874,  0.61417,  0.00,  1.00, -0.29134,  0.20472,  0.93701, -1.00,  0.63995,  0.32932,  0.04577,  0.60073,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3398, 1321,  8.14044, -0.8806, -9.09284E-17, -0.94488,  0.33858,  0.00,  1.00, -0.32283,  0.14173,  0.93701, -1.00,  0.65133,  0.32993,  0.04577,  0.54811,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3399, 1324,  8.25991, -3.06993,  0.47583,  0.05512, -0.07087,  0.99213,  1.00, -0.29134,  0.2126,  0.93701, -1.00,  0.63995,  0.34357,  0.09656,  0.60516,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3400, 1323,  7.33881, -2.21218, -1.72464E-16, -0.7874,  0.61417,  0.00,  1.00, -0.29134,  0.20472,  0.93701, -1.00,  0.63995,  0.32932,  0.04577,  0.60073,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3401, 1322,  9.14502, -1.66489,  0.4855,  0.00, -0.00787,  1.00,  1.00, -0.32283,  0.14173,  0.93701, -1.00,  0.65133,  0.34332,  0.09656,  0.54883,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3402, 1325,  7.01046, -4.24768,  0.46715, -0.03937,  0.02362,  1.00,  1.00, -0.28346,  0.25984,  0.92126, -1.00,  0.63041,  0.34332,  0.09656,  0.66278,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3403, 1323,  7.33881, -2.21218, -1.72464E-16, -0.7874,  0.61417,  0.00,  1.00, -0.29134,  0.20472,  0.93701, -1.00,  0.63995,  0.32932,  0.04577,  0.60073,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3404, 1324,  8.25991, -3.06993,  0.47583,  0.05512, -0.07087,  0.99213,  1.00, -0.29134,  0.2126,  0.93701, -1.00,  0.63995,  0.34357,  0.09656,  0.60516,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3405, 1326,  6.23772, -3.34441, -2.41793E-16, -0.65354,  0.75591,  0.00,  1.00, -0.27559,  0.26772,  0.92126, -1.00,  0.63041,  0.32932,  0.04577,  0.65407,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3406, 1323,  7.33881, -2.21218, -1.72464E-16, -0.7874,  0.61417,  0.00,  1.00, -0.29134,  0.20472,  0.93701, -1.00,  0.63995,  0.32932,  0.04577,  0.60073,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3407, 1325,  7.01046, -4.24768,  0.46715, -0.03937,  0.02362,  1.00,  1.00, -0.28346,  0.25984,  0.92126, -1.00,  0.63041,  0.34332,  0.09656,  0.66278,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3408, 1325,  7.01046, -4.24768,  0.46715, -0.03937,  0.02362,  1.00,  1.00, -0.28346,  0.25984,  0.92126, -1.00,  0.63041,  0.34332,  0.09656,  0.66278,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3409, 1327,  4.78998, -4.40761, -3.06896E-16, -0.62205,  0.7874,  0.00,  1.00, -0.29921,  0.26772,  0.91339, -1.00,  0.62326,  0.32949,  0.04577,  0.71265,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3410, 1326,  6.23772, -3.34441, -2.41793E-16, -0.65354,  0.75591,  0.00,  1.00, -0.27559,  0.26772,  0.92126, -1.00,  0.63041,  0.32932,  0.04577,  0.65407,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3411, 1328,  5.56541, -5.12974,  0.47575,  0.07087, -0.08661,  0.99213,  1.00, -0.29134,  0.27559,  0.91339, -1.00,  0.62326,  0.34228,  0.09656,  0.71637,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3412, 1327,  4.78998, -4.40761, -3.06896E-16, -0.62205,  0.7874,  0.00,  1.00, -0.29921,  0.26772,  0.91339, -1.00,  0.62326,  0.32949,  0.04577,  0.71265,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3413, 1325,  7.01046, -4.24768,  0.46715, -0.03937,  0.02362,  1.00,  1.00, -0.28346,  0.25984,  0.92126, -1.00,  0.63041,  0.34332,  0.09656,  0.66278,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3414, 1329, -3.18594,  4.06168,  0.48846, -0.3622, -0.00787,  0.92913,  1.00,  0.00,  0.0315,  1.00,  1.00,  0.83747,  0.26267,  0.96841,  0.98137,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3415, 1330, -2.44506,  2.86439,  0.60041, -0.54331,  0.00787,  0.83465,  1.00,  0.00, -0.00787,  1.00,  1.00,  0.81535,  0.26267,  0.96808,  0.98137,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3416, 1331, -5.32266,  3.79949,  0.51298,  0.00,  0.09449,  0.99213,  1.00,  0.00,  0.04724,  1.00,  1.00,  0.83628,  0.30505,  0.96839,  0.982,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3417, 1332, -5.73378,  2.86439,  0.60041,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.82045,  0.30505,  0.96815,  0.982,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3418, 1331, -5.32266,  3.79949,  0.51298,  0.00,  0.09449,  0.99213,  1.00,  0.00,  0.04724,  1.00,  1.00,  0.83628,  0.30505,  0.96839,  0.982,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3419, 1330, -2.44506,  2.86439,  0.60041, -0.54331,  0.00787,  0.83465,  1.00,  0.00, -0.00787,  1.00,  1.00,  0.81535,  0.26267,  0.96808,  0.98137,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3420, 1331, -5.32266,  3.79949,  0.51298,  0.00,  0.09449,  0.99213,  1.00,  0.00,  0.04724,  1.00,  1.00,  0.83628,  0.30505,  0.96839,  0.982,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3421, 1332, -5.73378,  2.86439,  0.60041,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.82045,  0.30505,  0.96815,  0.982,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3422, 1333, -8.11001,  3.61255,  0.53046,  0.00,  0.09449,  0.99213,  1.00,  0.00,  0.03937,  1.00,  1.00,  0.83769,  0.34003,  0.96841,  0.98252,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3423, 1334, -8.23675,  2.86439,  0.60041,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.8237,  0.34003,  0.9682,  0.98252,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3424, 1333, -8.11001,  3.61255,  0.53046,  0.00,  0.09449,  0.99213,  1.00,  0.00,  0.03937,  1.00,  1.00,  0.83769,  0.34003,  0.96841,  0.98252,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3425, 1332, -5.73378,  2.86439,  0.60041,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.82045,  0.30505,  0.96815,  0.982,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3426, 1333, -8.11001,  3.61255,  0.53046,  0.00,  0.09449,  0.99213,  1.00,  0.00,  0.03937,  1.00,  1.00,  0.83769,  0.34003,  0.96841,  0.98252,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3427, 1334, -8.23675,  2.86439,  0.60041,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.8237,  0.34003,  0.9682,  0.98252,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3428, 1335, -10.58602,  3.48592,  0.5423,  0.00,  0.09449,  0.99213,  1.00,  0.00,  0.03937,  1.00,  1.00,  0.83793,  0.36459,  0.96842,  0.98289,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3429, 1336, -10.82702,  2.86439,  0.60041,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.82607,  0.36459,  0.96824,  0.98289,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3430, 1335, -10.58602,  3.48592,  0.5423,  0.00,  0.09449,  0.99213,  1.00,  0.00,  0.03937,  1.00,  1.00,  0.83793,  0.36459,  0.96842,  0.98289,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3431, 1334, -8.23675,  2.86439,  0.60041,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.8237,  0.34003,  0.9682,  0.98252,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3432, 1335, -10.58602,  3.48592,  0.5423,  0.00,  0.09449,  0.99213,  1.00,  0.00,  0.03937,  1.00,  1.00,  0.83793,  0.36459,  0.96842,  0.98289,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3433, 1336, -10.82702,  2.86439,  0.60041,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.82607,  0.36459,  0.96824,  0.98289,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3434, 1337, -13.57653,  3.42296,  0.54819,  0.00,  0.09449,  0.99213,  1.00, -0.00787,  0.04724,  1.00,  1.00,  0.83773,  0.37637,  0.96841,  0.98307,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3435, 1338, -13.57698,  2.86439,  0.60041,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00787,  1.00, -1.00,  0.82726,  0.37637,  0.96826,  0.98307,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3436, 1337, -13.57653,  3.42296,  0.54819,  0.00,  0.09449,  0.99213,  1.00, -0.00787,  0.04724,  1.00,  1.00,  0.83773,  0.37637,  0.96841,  0.98307,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3437, 1336, -10.82702,  2.86439,  0.60041,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.82607,  0.36459,  0.96824,  0.98289,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3438, 1337, -13.57653,  3.42296,  0.54819,  0.00,  0.09449,  0.99213,  1.00, -0.00787,  0.04724,  1.00,  1.00,  0.83773,  0.37637,  0.96841,  0.98307,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3439, 1338, -13.57698,  2.86439,  0.60041,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00787,  1.00, -1.00,  0.82726,  0.37637,  0.96826,  0.98307,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3440, 1339, -16.1904,  3.61513,  0.5294, -0.02362,  0.10236,  0.99213,  1.00, -0.00787,  0.05512,  1.00,  1.00,  0.83722,  0.38685,  0.96841,  0.98322,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3441, 1340, -16.19139,  2.86439,  0.60041, -0.01575,  0.00,  1.00,  1.00, -0.00787,  0.00,  1.00,  1.00,  0.8237,  0.38685,  0.9682,  0.98322,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3442, 1339, -16.1904,  3.61513,  0.5294, -0.02362,  0.10236,  0.99213,  1.00, -0.00787,  0.05512,  1.00,  1.00,  0.83722,  0.38685,  0.96841,  0.98322,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3443, 1338, -13.57698,  2.86439,  0.60041,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00787,  1.00, -1.00,  0.82726,  0.37637,  0.96826,  0.98307,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3444, 1339, -16.1904,  3.61513,  0.5294, -0.02362,  0.10236,  0.99213,  1.00, -0.00787,  0.05512,  1.00,  1.00,  0.83722,  0.38685,  0.96841,  0.98322,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3445, 1340, -16.19139,  2.86439,  0.60041, -0.01575,  0.00,  1.00,  1.00, -0.00787,  0.00,  1.00,  1.00,  0.8237,  0.38685,  0.9682,  0.98322,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3446, 1341, -16.94326,  3.87904,  0.46717, -0.02362,  0.12598,  0.99213,  1.00, -0.00787,  0.04724,  1.00,  1.00,  0.838,  0.39683,  0.96842,  0.98337,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3447, 1342, -16.94502,  2.86439,  0.59943, -0.01575,  0.00,  1.00,  1.00, -0.01575,  0.00,  1.00,  1.00,  0.81896,  0.39683,  0.96813,  0.98337,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3448, 1341, -16.94326,  3.87904,  0.46717, -0.02362,  0.12598,  0.99213,  1.00, -0.00787,  0.04724,  1.00,  1.00,  0.838,  0.39683,  0.96842,  0.98337,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3449, 1340, -16.19139,  2.86439,  0.60041, -0.01575,  0.00,  1.00,  1.00, -0.00787,  0.00,  1.00,  1.00,  0.8237,  0.38685,  0.9682,  0.98322,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3450, 1341, -16.94326,  3.87904,  0.46717, -0.02362,  0.12598,  0.99213,  1.00, -0.00787,  0.04724,  1.00,  1.00,  0.838,  0.39683,  0.96842,  0.98337,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3451, 1342, -16.94502,  2.86439,  0.59943, -0.01575,  0.00,  1.00,  1.00, -0.01575,  0.00,  1.00,  1.00,  0.81896,  0.39683,  0.96813,  0.98337,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3452, 1343, -17.6548,  4.46515,  0.37616,  0.00787,  0.13386,  0.99213,  1.00, -0.00787,  0.05512,  1.00,  1.00,  0.83818,  0.40747,  0.96842,  0.98353,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3453, 1344, -18.19362,  2.86439,  0.5719, -0.01575,  0.00,  1.00,  1.00, -0.00787,  0.00,  1.00, -1.00,  0.79811,  0.42706,  0.96782,  0.98382,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3454, 1343, -17.6548,  4.46515,  0.37616,  0.00787,  0.13386,  0.99213,  1.00, -0.00787,  0.05512,  1.00,  1.00,  0.83818,  0.40747,  0.96842,  0.98353,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3455, 1342, -16.94502,  2.86439,  0.59943, -0.01575,  0.00,  1.00,  1.00, -0.01575,  0.00,  1.00,  1.00,  0.81896,  0.39683,  0.96813,  0.98337,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3456, 1343, -17.6548,  4.46515,  0.37616,  0.00787,  0.13386,  0.99213,  1.00, -0.00787,  0.05512,  1.00,  1.00,  0.83818,  0.40747,  0.96842,  0.98353,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3457, 1344, -18.19362,  2.86439,  0.5719, -0.01575,  0.00,  1.00,  1.00, -0.00787,  0.00,  1.00, -1.00,  0.79811,  0.42706,  0.96782,  0.98382,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3458, 1345, -17.89865,  5.26599,  0.28428,  0.06299,  0.25197,  0.9685,  1.00,  0.00,  0.06299,  1.00,  1.00,  0.83821,  0.42081,  0.96842,  0.98373,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3459, 1344, -18.19362,  2.86439,  0.5719, -0.01575,  0.00,  1.00,  1.00, -0.00787,  0.00,  1.00, -1.00,  0.79811,  0.42706,  0.96782,  0.98382,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3460, 1346, -18.1544,  5.14569,  0.30205, -0.15748,  0.37008,  0.91339,  1.00, -0.00787,  0.04724,  1.00,  1.00,  0.83785,  0.43487,  0.96841,  0.98394,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3461, 1345, -17.89865,  5.26599,  0.28428,  0.06299,  0.25197,  0.9685,  1.00,  0.00,  0.06299,  1.00,  1.00,  0.83821,  0.42081,  0.96842,  0.98373,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3462, 1346, -18.1544,  5.14569,  0.30205, -0.15748,  0.37008,  0.91339,  1.00, -0.00787,  0.04724,  1.00,  1.00,  0.83785,  0.43487,  0.96841,  0.98394,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3463, 1344, -18.19362,  2.86439,  0.5719, -0.01575,  0.00,  1.00,  1.00, -0.00787,  0.00,  1.00, -1.00,  0.79811,  0.42706,  0.96782,  0.98382,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3464, 1347, -18.58337,  4.72116,  0.36233, -0.29921,  0.32283,  0.89764,  1.00, -0.02362,  0.04724,  1.00,  1.00,  0.83688,  0.44063,  0.9684,  0.98403,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3465, 1347, -18.58337,  4.72116,  0.36233, -0.29921,  0.32283,  0.89764,  1.00, -0.02362,  0.04724,  1.00,  1.00,  0.83688,  0.44063,  0.9684,  0.98403,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3466, 1344, -18.19362,  2.86439,  0.5719, -0.01575,  0.00,  1.00,  1.00, -0.00787,  0.00,  1.00, -1.00,  0.79811,  0.42706,  0.96782,  0.98382,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3467, 1348, -19.02354,  3.76701,  0.45836, -0.32283,  0.27559,  0.90551,  1.00, -0.07087,  0.02362,  1.00,  1.00,  0.83785,  0.44546,  0.96841,  0.9841,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3468, 1349, -19.02502,  2.86439,  0.50529, -0.10236,  0.00,  0.99213,  1.00, -0.06299,  0.00,  1.00,  1.00,  0.82181,  0.44546,  0.96817,  0.9841,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3469, 1348, -19.02354,  3.76701,  0.45836, -0.32283,  0.27559,  0.90551,  1.00, -0.07087,  0.02362,  1.00,  1.00,  0.83785,  0.44546,  0.96841,  0.9841,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
3470, 1344, -18.19362,  2.86439,  0.5719, -0.01575,  0.00,  1.00,  1.00, -0.00787,  0.00,  1.00, -1.00,  0.79811,  0.42706,  0.96782,  0.98382,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
