VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
4885, 1727,  8.21482, -1.29873,  168.57065,  0.1811,  0.85039,  0.48819,  1.00,  0.54331,  0.8189, -0.17323,  1.00,  0.66178,  0.03277,  0.99606,  0.99494,  1.00,  1.00,  1.00,  0.39608, 0, 5, 0, 0,  0.60392,  0.39608,  0.00,  0.00
4886, 1729,  9.80761, -1.78141,  168.19812,  0.65354, -0.15748,  0.74016,  1.00,  0.9685, -0.20472,  0.11024, -1.00,  0.66306,  0.03353,  0.99606,  0.99494,  1.00,  1.00,  1.00,  0.29412, 0, 5, 0, 0,  0.61569,  0.38431,  0.00,  0.00
4887, 1730,  9.27552, -0.98617,  167.93991, -0.1811,  0.92126,  0.33858,  1.00,  0.40157,  0.88976, -0.2126,  1.00,  0.66178,  0.03353,  0.99606,  0.99494,  1.00,  1.00,  1.00,  0.29412, 5, 0, 0, 0,  0.5098,  0.4902,  0.00,  0.00
4888, 1729,  9.80761, -1.78141,  168.19812,  0.65354, -0.15748,  0.74016,  1.00,  0.9685, -0.20472,  0.11024, -1.00,  0.66306,  0.03353,  0.99606,  0.99494,  1.00,  1.00,  1.00,  0.29412, 0, 5, 0, 0,  0.61569,  0.38431,  0.00,  0.00
4889, 1727,  8.21482, -1.29873,  168.57065,  0.1811,  0.85039,  0.48819,  1.00,  0.54331,  0.8189, -0.17323,  1.00,  0.66178,  0.03277,  0.99606,  0.99494,  1.00,  1.00,  1.00,  0.39608, 0, 5, 0, 0,  0.60392,  0.39608,  0.00,  0.00
4890, 1729,  9.80761, -1.78141,  168.19812,  0.65354, -0.15748,  0.74016,  1.00,  0.9685, -0.20472,  0.11024, -1.00,  0.66306,  0.03353,  0.99606,  0.99494,  1.00,  1.00,  1.00,  0.29412, 0, 5, 0, 0,  0.61569,  0.38431,  0.00,  0.00
4891, 1730,  9.27552, -0.98617,  167.93991, -0.1811,  0.92126,  0.33858,  1.00,  0.40157,  0.88976, -0.2126,  1.00,  0.66178,  0.03353,  0.99606,  0.99494,  1.00,  1.00,  1.00,  0.29412, 5, 0, 0, 0,  0.5098,  0.4902,  0.00,  0.00
4892, 1731,  10.6416, -1.20457,  167.7832,  0.44094, -0.09449,  0.88976,  1.00,  0.94488, -0.27559,  0.16535, -1.00,  0.66306,  0.03432,  0.99606,  0.99494,  1.00,  1.00,  1.00,  0.19608, 5, 0, 0, 0,  0.51373,  0.48627,  0.00,  0.00
4893, 1732,  10.43205, -0.64583,  167.58121, -0.16535,  0.86614,  0.46457,  1.00,  0.40157,  0.89764, -0.18898,  1.00,  0.66178,  0.03432,  0.99606,  0.99494,  1.00,  1.00,  1.00,  0.19608, 5, 0, 0, 0,  0.60784,  0.39216,  0.00,  0.00
4894, 1731,  10.6416, -1.20457,  167.7832,  0.44094, -0.09449,  0.88976,  1.00,  0.94488, -0.27559,  0.16535, -1.00,  0.66306,  0.03432,  0.99606,  0.99494,  1.00,  1.00,  1.00,  0.19608, 5, 0, 0, 0,  0.51373,  0.48627,  0.00,  0.00
4895, 1730,  9.27552, -0.98617,  167.93991, -0.1811,  0.92126,  0.33858,  1.00,  0.40157,  0.88976, -0.2126,  1.00,  0.66178,  0.03353,  0.99606,  0.99494,  1.00,  1.00,  1.00,  0.29412, 5, 0, 0, 0,  0.5098,  0.4902,  0.00,  0.00
4896, 1731,  10.6416, -1.20457,  167.7832,  0.44094, -0.09449,  0.88976,  1.00,  0.94488, -0.27559,  0.16535, -1.00,  0.66306,  0.03432,  0.99606,  0.99494,  1.00,  1.00,  1.00,  0.19608, 5, 0, 0, 0,  0.51373,  0.48627,  0.00,  0.00
4897, 1732,  10.43205, -0.64583,  167.58121, -0.16535,  0.86614,  0.46457,  1.00,  0.40157,  0.89764, -0.18898,  1.00,  0.66178,  0.03432,  0.99606,  0.99494,  1.00,  1.00,  1.00,  0.19608, 5, 0, 0, 0,  0.60784,  0.39216,  0.00,  0.00
4898, 1733,  11.80629, -0.24625,  167.49606,  0.69291,  0.71654, -0.07087,  1.00,  0.79528,  0.4252, -0.43307,  1.00,  0.66304,  0.03511,  0.99606,  0.99494,  1.00,  1.00,  1.00,  0.09804, 5, 0, 0, 0,  0.7098,  0.2902,  0.00,  0.00
4899, 1734,  10.16443, -1.91103,  166.84079,  0.66929, -0.64567, -0.37008,  1.00,  0.62992, -0.3622, -0.68504, -1.00,  0.6643,  0.03432,  0.99605,  0.99494,  0.49804,  1.00,  1.00,  0.19608, 5, 0, 0, 0,  0.53333,  0.46667,  0.00,  0.00
4900, 1735,  10.6416, -1.20457,  167.7832,  0.44094, -0.09449,  0.88976,  1.00,  0.94488, -0.27559,  0.16535, -1.00,  0.66306,  0.03432,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.19608, 5, 0, 0, 0,  0.51373,  0.48627,  0.00,  0.00
4901, 1736,  11.80629, -0.24625,  167.49606,  0.69291,  0.71654, -0.07087,  1.00,  0.79528,  0.4252, -0.43307,  1.00,  0.66304,  0.03511,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.09804, 5, 0, 0, 0,  0.7098,  0.2902,  0.00,  0.00
4902, 1735,  10.6416, -1.20457,  167.7832,  0.44094, -0.09449,  0.88976,  1.00,  0.94488, -0.27559,  0.16535, -1.00,  0.66306,  0.03432,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.19608, 5, 0, 0, 0,  0.51373,  0.48627,  0.00,  0.00
4903, 1734,  10.16443, -1.91103,  166.84079,  0.66929, -0.64567, -0.37008,  1.00,  0.62992, -0.3622, -0.68504, -1.00,  0.6643,  0.03432,  0.99605,  0.99494,  0.49804,  1.00,  1.00,  0.19608, 5, 0, 0, 0,  0.53333,  0.46667,  0.00,  0.00
4904, 1737,  9.80761, -1.78141,  168.19812,  0.65354, -0.15748,  0.74016,  1.00,  0.9685, -0.20472,  0.11024, -1.00,  0.66306,  0.03353,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.29412, 0, 5, 0, 0,  0.61569,  0.38431,  0.00,  0.00
4905, 1738,  8.90854, -3.10737,  166.99329,  0.35433, -0.66142, -0.66142,  1.00,  0.51969, -0.50394, -0.69291,  1.00,  0.6643,  0.03353,  0.99605,  0.99494,  0.49804,  1.00,  1.00,  0.29412, 0, 5, 0, 0,  0.58431,  0.41569,  0.00,  0.00
4906, 1737,  9.80761, -1.78141,  168.19812,  0.65354, -0.15748,  0.74016,  1.00,  0.9685, -0.20472,  0.11024, -1.00,  0.66306,  0.03353,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.29412, 0, 5, 0, 0,  0.61569,  0.38431,  0.00,  0.00
4907, 1734,  10.16443, -1.91103,  166.84079,  0.66929, -0.64567, -0.37008,  1.00,  0.62992, -0.3622, -0.68504, -1.00,  0.6643,  0.03432,  0.99605,  0.99494,  0.49804,  1.00,  1.00,  0.19608, 5, 0, 0, 0,  0.53333,  0.46667,  0.00,  0.00
4908, 1737,  9.80761, -1.78141,  168.19812,  0.65354, -0.15748,  0.74016,  1.00,  0.9685, -0.20472,  0.11024, -1.00,  0.66306,  0.03353,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.29412, 0, 5, 0, 0,  0.61569,  0.38431,  0.00,  0.00
4909, 1738,  8.90854, -3.10737,  166.99329,  0.35433, -0.66142, -0.66142,  1.00,  0.51969, -0.50394, -0.69291,  1.00,  0.6643,  0.03353,  0.99605,  0.99494,  0.49804,  1.00,  1.00,  0.29412, 0, 5, 0, 0,  0.58431,  0.41569,  0.00,  0.00
4910, 1739,  8.91081, -2.33899,  169.01266,  0.79528, -0.2126,  0.56693,  1.00,  0.99213, -0.12598,  0.03937, -1.00,  0.66306,  0.03277,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.39608, 0, 5, 0, 0,  0.72157,  0.27843,  0.00,  0.00
4911, 1740,  7.64213, -4.23708,  167.91342,  0.45669, -0.85827, -0.23622,  1.00,  0.41732, -0.66142, -0.62205, -1.00,  0.6643,  0.03277,  0.99605,  0.99494,  0.49804,  1.00,  1.00,  0.39608, 0, 5, 0, 0,  0.70196,  0.29804,  0.00,  0.00
4912, 1739,  8.91081, -2.33899,  169.01266,  0.79528, -0.2126,  0.56693,  1.00,  0.99213, -0.12598,  0.03937, -1.00,  0.66306,  0.03277,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.39608, 0, 5, 0, 0,  0.72157,  0.27843,  0.00,  0.00
4913, 1738,  8.90854, -3.10737,  166.99329,  0.35433, -0.66142, -0.66142,  1.00,  0.51969, -0.50394, -0.69291,  1.00,  0.6643,  0.03353,  0.99605,  0.99494,  0.49804,  1.00,  1.00,  0.29412, 0, 5, 0, 0,  0.58431,  0.41569,  0.00,  0.00
4914, 1739,  8.91081, -2.33899,  169.01266,  0.79528, -0.2126,  0.56693,  1.00,  0.99213, -0.12598,  0.03937, -1.00,  0.66306,  0.03277,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.39608, 0, 5, 0, 0,  0.72157,  0.27843,  0.00,  0.00
4915, 1740,  7.64213, -4.23708,  167.91342,  0.45669, -0.85827, -0.23622,  1.00,  0.41732, -0.66142, -0.62205, -1.00,  0.6643,  0.03277,  0.99605,  0.99494,  0.49804,  1.00,  1.00,  0.39608, 0, 5, 0, 0,  0.70196,  0.29804,  0.00,  0.00
4916, 1741,  8.18669, -2.71817,  170.05518,  0.87402,  0.01575,  0.48819,  1.00,  1.00,  0.01575,  0.00787, -1.00,  0.66306,  0.0319,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 5, 0, 0,  0.81569,  0.18431,  0.00,  0.00
4917, 1742,  6.88553, -4.90983,  169.15073, -0.19685, -0.88189, -0.4252,  1.00,  0.33858, -0.7874, -0.51181,  1.00,  0.6643,  0.0319,  0.99605,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 6, 0, 0,  0.84706,  0.15294,  0.00,  0.00
4918, 1741,  8.18669, -2.71817,  170.05518,  0.87402,  0.01575,  0.48819,  1.00,  1.00,  0.01575,  0.00787, -1.00,  0.66306,  0.0319,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 5, 0, 0,  0.81569,  0.18431,  0.00,  0.00
4919, 1740,  7.64213, -4.23708,  167.91342,  0.45669, -0.85827, -0.23622,  1.00,  0.41732, -0.66142, -0.62205, -1.00,  0.6643,  0.03277,  0.99605,  0.99494,  0.49804,  1.00,  1.00,  0.39608, 0, 5, 0, 0,  0.70196,  0.29804,  0.00,  0.00
4920, 1742,  6.88553, -4.90983,  169.15073, -0.19685, -0.88189, -0.4252,  1.00,  0.33858, -0.7874, -0.51181,  1.00,  0.6643,  0.0319,  0.99605,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 6, 0, 0,  0.84706,  0.15294,  0.00,  0.00
4921, 1743,  6.16202, -5.50432,  171.22537,  0.38583, -0.92126, -0.02362,  1.00,  0.32283, -0.87402, -0.3622, -1.00,  0.6643,  0.03092,  0.99605,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 6, 5, 0,  0.92549,  0.04706,  0.02745,  0.00
4922, 1741,  8.18669, -2.71817,  170.05518,  0.87402,  0.01575,  0.48819,  1.00,  1.00,  0.01575,  0.00787, -1.00,  0.66306,  0.0319,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 5, 0, 0,  0.81569,  0.18431,  0.00,  0.00
4923, 1744,  7.26234, -3.15864,  171.60191,  0.93701, -0.03937,  0.34646,  1.00,  0.99213, -0.07874, -0.07087, -1.00,  0.66306,  0.03092,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 5, 0, 0,  0.9451,  0.0549,  0.00,  0.00
4924, 1741,  8.18669, -2.71817,  170.05518,  0.87402,  0.01575,  0.48819,  1.00,  1.00,  0.01575,  0.00787, -1.00,  0.66306,  0.0319,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 5, 0, 0,  0.81569,  0.18431,  0.00,  0.00
4925, 1743,  6.16202, -5.50432,  171.22537,  0.38583, -0.92126, -0.02362,  1.00,  0.32283, -0.87402, -0.3622, -1.00,  0.6643,  0.03092,  0.99605,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 6, 5, 0,  0.92549,  0.04706,  0.02745,  0.00
4926, 1744,  7.26234, -3.15864,  171.60191,  0.93701, -0.03937,  0.34646,  1.00,  0.99213, -0.07874, -0.07087, -1.00,  0.66306,  0.03092,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 5, 0, 0,  0.9451,  0.0549,  0.00,  0.00
4927, 1745,  6.32453, -1.81787,  171.6221,  0.1811,  0.93701,  0.29134,  1.00,  0.13386,  0.94488, -0.29134,  1.00,  0.66178,  0.03092,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 5, 0, 0,  0.92157,  0.07843,  0.00,  0.00
4928, 1741,  8.18669, -2.71817,  170.05518,  0.87402,  0.01575,  0.48819,  1.00,  1.00,  0.01575,  0.00787, -1.00,  0.66306,  0.0319,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 5, 0, 0,  0.81569,  0.18431,  0.00,  0.00
4929, 1746,  7.41009, -1.55044,  169.57669, -0.07874,  0.98425,  0.13386,  1.00,  0.44882,  0.85039, -0.27559, -1.00,  0.66178,  0.0319,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 5, 0, 0,  0.73725,  0.26275,  0.00,  0.00
4930, 1741,  8.18669, -2.71817,  170.05518,  0.87402,  0.01575,  0.48819,  1.00,  1.00,  0.01575,  0.00787, -1.00,  0.66306,  0.0319,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 5, 0, 0,  0.81569,  0.18431,  0.00,  0.00
4931, 1745,  6.32453, -1.81787,  171.6221,  0.1811,  0.93701,  0.29134,  1.00,  0.13386,  0.94488, -0.29134,  1.00,  0.66178,  0.03092,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 5, 0, 0,  0.92157,  0.07843,  0.00,  0.00
4932, 1747,  8.21482, -1.29873,  168.57065,  0.1811,  0.85039,  0.48819,  1.00,  0.54331,  0.8189, -0.17323,  1.00,  0.66178,  0.03277,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.39608, 0, 5, 0, 0,  0.60392,  0.39608,  0.00,  0.00
4933, 1741,  8.18669, -2.71817,  170.05518,  0.87402,  0.01575,  0.48819,  1.00,  1.00,  0.01575,  0.00787, -1.00,  0.66306,  0.0319,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 5, 0, 0,  0.81569,  0.18431,  0.00,  0.00
4934, 1746,  7.41009, -1.55044,  169.57669, -0.07874,  0.98425,  0.13386,  1.00,  0.44882,  0.85039, -0.27559, -1.00,  0.66178,  0.0319,  0.99606,  0.99494,  0.49804,  1.00,  1.00,  0.49804, 0, 5, 0, 0,  0.73725,  0.26275,  0.00,  0.00
4935, 1748, -8.08499, -2.08659,  172.65997, -0.62992,  0.76378, -0.15748,  1.00, -0.83465,  0.41732, -0.3622,  1.00,  0.65197,  0.02868,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 4, 0, 0,  0.90196,  0.09804,  0.00,  0.00
4936, 1749, -8.70797, -3.00993,  175.00395, -0.90551,  0.40945, -0.11024,  1.00, -0.95276,  0.17323, -0.25984,  1.00,  0.65286,  0.02737,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4937, 1750, -8.62398, -3.36975,  172.75955, -0.92126,  0.38583, -0.07874,  1.00, -0.94488,  0.14173, -0.29921,  1.00,  0.65268,  0.02868,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 4, 0, 0,  0.90196,  0.09804,  0.00,  0.00
4938, 1751, -7.9948, -1.50392,  174.86603, -0.67717,  0.71654, -0.18898,  1.00, -0.77953,  0.52756, -0.34646,  1.00,  0.65197,  0.02737,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4939, 1749, -8.70797, -3.00993,  175.00395, -0.90551,  0.40945, -0.11024,  1.00, -0.95276,  0.17323, -0.25984,  1.00,  0.65286,  0.02737,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4940, 1748, -8.08499, -2.08659,  172.65997, -0.62992,  0.76378, -0.15748,  1.00, -0.83465,  0.41732, -0.3622,  1.00,  0.65197,  0.02868,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 4, 0, 0,  0.90196,  0.09804,  0.00,  0.00
4941, 1749, -8.70797, -3.00993,  175.00395, -0.90551,  0.40945, -0.11024,  1.00, -0.95276,  0.17323, -0.25984,  1.00,  0.65286,  0.02737,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4942, 1751, -7.9948, -1.50392,  174.86603, -0.67717,  0.71654, -0.18898,  1.00, -0.77953,  0.52756, -0.34646,  1.00,  0.65197,  0.02737,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4943, 1752, -8.9935, -2.82323,  177.2673, -0.99213,  0.11024, -0.04724,  1.00, -0.99213, -0.06299, -0.11024,  1.00,  0.65322,  0.02608,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4944, 1752, -8.9935, -2.82323,  177.2673, -0.99213,  0.11024, -0.04724,  1.00, -0.99213, -0.06299, -0.11024,  1.00,  0.65322,  0.02608,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4945, 1751, -7.9948, -1.50392,  174.86603, -0.67717,  0.71654, -0.18898,  1.00, -0.77953,  0.52756, -0.34646,  1.00,  0.65197,  0.02737,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4946, 1753, -8.00316, -0.92966,  177.07732, -0.59055,  0.76378, -0.25197,  1.00, -0.77165,  0.55906, -0.29921,  1.00,  0.65197,  0.02608,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4947, 1753, -8.00316, -0.92966,  177.07732, -0.59055,  0.76378, -0.25197,  1.00, -0.77165,  0.55906, -0.29921,  1.00,  0.65197,  0.02608,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4948, 1754, -9.07498, -1.26703,  181.00365, -1.00,  0.08661,  0.00787,  1.00, -1.00,  0.01575,  0.07087,  1.00,  0.65322,  0.02392,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4949, 1752, -8.9935, -2.82323,  177.2673, -0.99213,  0.11024, -0.04724,  1.00, -0.99213, -0.06299, -0.11024,  1.00,  0.65322,  0.02608,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4950, 1755, -8.40718,  0.28754,  181.05843, -0.59843,  0.77165, -0.22835,  1.00, -0.85827,  0.49606, -0.09449,  1.00,  0.65197,  0.02392,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4951, 1754, -9.07498, -1.26703,  181.00365, -1.00,  0.08661,  0.00787,  1.00, -1.00,  0.01575,  0.07087,  1.00,  0.65322,  0.02392,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4952, 1753, -8.00316, -0.92966,  177.07732, -0.59055,  0.76378, -0.25197,  1.00, -0.77165,  0.55906, -0.29921,  1.00,  0.65197,  0.02608,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4953, 1755, -8.40718,  0.28754,  181.05843, -0.59843,  0.77165, -0.22835,  1.00, -0.85827,  0.49606, -0.09449,  1.00,  0.65197,  0.02392,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4954, 1756, -8.60276, -0.09025,  182.8324, -0.96063,  0.25197,  0.08661,  1.00, -0.9685,  0.17323,  0.16535,  1.00,  0.65244,  0.02284,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4955, 1754, -9.07498, -1.26703,  181.00365, -1.00,  0.08661,  0.00787,  1.00, -1.00,  0.01575,  0.07087,  1.00,  0.65322,  0.02392,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4956, 1756, -8.60276, -0.09025,  182.8324, -0.96063,  0.25197,  0.08661,  1.00, -0.9685,  0.17323,  0.16535,  1.00,  0.65244,  0.02284,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4957, 1757, -8.70333, -1.48995,  183.06348, -0.98425, -0.06299,  0.17323,  1.00, -0.9685, -0.09449,  0.22835,  1.00,  0.65387,  0.02286,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4958, 1754, -9.07498, -1.26703,  181.00365, -1.00,  0.08661,  0.00787,  1.00, -1.00,  0.01575,  0.07087,  1.00,  0.65322,  0.02392,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4959, 1758, -8.71164, -2.80133,  181.07582, -0.53543, -0.76378,  0.34646,  1.00, -0.82677, -0.51181,  0.23622, -1.00,  0.65435,  0.02392,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4960, 1754, -9.07498, -1.26703,  181.00365, -1.00,  0.08661,  0.00787,  1.00, -1.00,  0.01575,  0.07087,  1.00,  0.65322,  0.02392,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4961, 1757, -8.70333, -1.48995,  183.06348, -0.98425, -0.06299,  0.17323,  1.00, -0.9685, -0.09449,  0.22835,  1.00,  0.65387,  0.02286,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4962, 1758, -8.71164, -2.80133,  181.07582, -0.53543, -0.76378,  0.34646,  1.00, -0.82677, -0.51181,  0.23622, -1.00,  0.65435,  0.02392,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4963, 1759, -8.37168, -4.62393,  177.42926, -0.58268, -0.76378,  0.29134,  1.00, -0.65354, -0.74803,  0.14173, -1.00,  0.65435,  0.02608,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4964, 1754, -9.07498, -1.26703,  181.00365, -1.00,  0.08661,  0.00787,  1.00, -1.00,  0.01575,  0.07087,  1.00,  0.65322,  0.02392,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4965, 1754, -9.07498, -1.26703,  181.00365, -1.00,  0.08661,  0.00787,  1.00, -1.00,  0.01575,  0.07087,  1.00,  0.65322,  0.02392,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4966, 1759, -8.37168, -4.62393,  177.42926, -0.58268, -0.76378,  0.29134,  1.00, -0.65354, -0.74803,  0.14173, -1.00,  0.65435,  0.02608,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4967, 1752, -8.9935, -2.82323,  177.2673, -0.99213,  0.11024, -0.04724,  1.00, -0.99213, -0.06299, -0.11024,  1.00,  0.65322,  0.02608,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4968, 1759, -8.37168, -4.62393,  177.42926, -0.58268, -0.76378,  0.29134,  1.00, -0.65354, -0.74803,  0.14173, -1.00,  0.65435,  0.02608,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4969, 1760, -8.59695, -4.58189,  175.11589, -0.92126, -0.37008,  0.11024,  1.00, -0.90551, -0.40945, -0.08661,  1.00,  0.65378,  0.02737,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4970, 1752, -8.9935, -2.82323,  177.2673, -0.99213,  0.11024, -0.04724,  1.00, -0.99213, -0.06299, -0.11024,  1.00,  0.65322,  0.02608,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4971, 1761, -8.19546, -5.55642,  175.17285, -0.41732, -0.85827,  0.29921,  1.00, -0.59843, -0.80315,  0.0315, -1.00,  0.65435,  0.02737,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4972, 1760, -8.59695, -4.58189,  175.11589, -0.92126, -0.37008,  0.11024,  1.00, -0.90551, -0.40945, -0.08661,  1.00,  0.65378,  0.02737,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4973, 1759, -8.37168, -4.62393,  177.42926, -0.58268, -0.76378,  0.29134,  1.00, -0.65354, -0.74803,  0.14173, -1.00,  0.65435,  0.02608,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
4974, 1762, -8.09414, -6.35018,  172.86392, -0.25197, -0.92913,  0.25984,  1.00, -0.6378, -0.76378, -0.08661, -1.00,  0.65435,  0.02868,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 4, 0, 0,  0.90196,  0.09804,  0.00,  0.00
4975, 1760, -8.59695, -4.58189,  175.11589, -0.92126, -0.37008,  0.11024,  1.00, -0.90551, -0.40945, -0.08661,  1.00,  0.65378,  0.02737,  1.00,  1.00,  0.49804,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
