VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
1866, 6289, -1.17095,  53.46984,  0.64614,  0.11024, -0.03937,  0.99213,  1.00,  0.41732, -0.14961,  0.89764, -1.00,  0.26668,  0.16058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 1, 18, 0,  0.47451,  0.40,  0.12549,  0.00
1867, 6288, -0.64527,  54.39397,  0.54614,  0.4252, -0.12598,  0.89764,  1.00,  0.43307, -0.11024,  0.89764, -1.00,  0.27404,  0.15301,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 1, 18, 0,  0.4902,  0.36863,  0.14118,  0.00
1868, 6290, -0.98333,  53.40034,  0.54614,  0.41732, -0.15748,  0.89764,  1.00,  0.4252, -0.14961,  0.89764, -1.00,  0.26668,  0.15301,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 1, 18, 0,  0.47451,  0.40,  0.12549,  0.00
1869, 6289, -1.17095,  53.46984,  0.64614,  0.11024, -0.03937,  0.99213,  1.00,  0.41732, -0.14961,  0.89764, -1.00,  0.26668,  0.16058,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 1, 18, 0,  0.47451,  0.40,  0.12549,  0.00
1870, 6290, -0.98333,  53.40034,  0.54614,  0.41732, -0.15748,  0.89764,  1.00,  0.4252, -0.14961,  0.89764, -1.00,  0.26668,  0.15301,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 1, 18, 0,  0.47451,  0.40,  0.12549,  0.00
1871, 6291, -1.78352,  51.9431,  0.64614,  0.08661, -0.02362,  0.99213,  1.00,  0.41732, -0.15748,  0.89764, -1.00,  0.25577,  0.1588,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 1, 2, 18, 0,  0.4549,  0.43922,  0.10588,  0.00
1872, 6291, -1.78352,  51.9431,  0.64614,  0.08661, -0.02362,  0.99213,  1.00,  0.41732, -0.15748,  0.89764, -1.00,  0.25577,  0.1588,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 1, 2, 18, 0,  0.4549,  0.43922,  0.10588,  0.00
1873, 6290, -0.98333,  53.40034,  0.54614,  0.41732, -0.15748,  0.89764,  1.00,  0.4252, -0.14961,  0.89764, -1.00,  0.26668,  0.15301,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 2, 1, 18, 0,  0.47451,  0.40,  0.12549,  0.00
1874, 6292, -1.55681,  51.97105,  0.54614,  0.38583,  0.11811,  0.91339,  1.00,  0.41732, -0.15748,  0.89764,  1.00,  0.25577,  0.15301,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 1, 2, 18, 0,  0.4549,  0.43922,  0.10588,  0.00
1875, 6293,  0.00,  27.65478,  0.83949, -0.07087,  0.20472,  0.97638,  1.00,  0.00, -0.00787,  1.00,  1.00,  0.05525,  0.11595,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.80392,  0.15686,  0.03922,  0.00
1876, 6294,  0.94886,  26.414,  0.8797,  0.16535,  0.17323,  0.9685,  1.00,  0.00787, -0.04724,  1.00,  1.00,  0.04357,  0.11481,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1877, 6295,  0.00,  26.414,  0.8797,  0.00,  0.01575,  1.00,  1.00,  0.00, -0.02362,  1.00,  1.00,  0.04219,  0.12982,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1878, 6295,  0.00,  26.414,  0.8797,  0.00,  0.01575,  1.00,  1.00,  0.00, -0.02362,  1.00,  1.00,  0.04219,  0.12982,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1879, 6294,  0.94886,  26.414,  0.8797,  0.16535,  0.17323,  0.9685,  1.00,  0.00787, -0.04724,  1.00,  1.00,  0.04357,  0.11481,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1880, 6296,  0.00,  25.27497,  0.8797,  0.00787, -0.05512,  1.00,  1.00,  0.00, -0.11811,  0.99213,  1.00,  0.02482,  0.13205,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1881, 6294,  0.94886,  26.414,  0.8797,  0.16535,  0.17323,  0.9685,  1.00,  0.00787, -0.04724,  1.00,  1.00,  0.04357,  0.11481,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1882, 6297,  1.63765,  25.96093,  0.8797,  0.11811,  0.07874,  0.99213,  1.00,  0.06299, -0.15748,  0.98425,  1.00,  0.03614,  0.11624,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.92549,  0.05882,  0.01569,  0.00
1883, 6296,  0.00,  25.27497,  0.8797,  0.00787, -0.05512,  1.00,  1.00,  0.00, -0.11811,  0.99213,  1.00,  0.02482,  0.13205,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1884, 6296,  0.00,  25.27497,  0.8797,  0.00787, -0.05512,  1.00,  1.00,  0.00, -0.11811,  0.99213,  1.00,  0.02482,  0.13205,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1885, 6298,  1.24218,  24.90973,  0.77036,  0.14961, -0.11024,  0.98425,  1.00,  0.11811, -0.22047,  0.9685,  1.00,  0.01768,  0.12267,  1.00,  1.00,  0.80,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1886, 6299, -3.86555E-16,  24.90973,  0.85204, -0.01575, -0.08661,  1.00,  1.00,  0.00, -0.1811,  0.98425,  1.00,  0.01768,  0.13205,  1.00,  1.00,  0.80,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1887, 6296,  0.00,  25.27497,  0.8797,  0.00787, -0.05512,  1.00,  1.00,  0.00, -0.11811,  0.99213,  1.00,  0.02482,  0.13205,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1888, 6297,  1.63765,  25.96093,  0.8797,  0.11811,  0.07874,  0.99213,  1.00,  0.06299, -0.15748,  0.98425,  1.00,  0.03614,  0.11624,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.92549,  0.05882,  0.01569,  0.00
1889, 6300,  1.33858,  25.27497,  0.8039,  0.14961, -0.14961,  0.97638,  1.00,  0.07874, -0.19685,  0.97638,  1.00,  0.02482,  0.12267,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1890, 6300,  1.33858,  25.27497,  0.8039,  0.14961, -0.14961,  0.97638,  1.00,  0.07874, -0.19685,  0.97638,  1.00,  0.02482,  0.12267,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1891, 6298,  1.24218,  24.90973,  0.77036,  0.14961, -0.11024,  0.98425,  1.00,  0.11811, -0.22047,  0.9685,  1.00,  0.01768,  0.12267,  1.00,  1.00,  0.80,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1892, 6296,  0.00,  25.27497,  0.8797,  0.00787, -0.05512,  1.00,  1.00,  0.00, -0.11811,  0.99213,  1.00,  0.02482,  0.13205,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1893, 6301,  2.0576,  25.27497,  0.61591,  0.25984, -0.23622,  0.93701,  1.00,  0.14961, -0.25984,  0.95276,  1.00,  0.02482,  0.11329,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1894, 6300,  1.33858,  25.27497,  0.8039,  0.14961, -0.14961,  0.97638,  1.00,  0.07874, -0.19685,  0.97638,  1.00,  0.02482,  0.12267,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1895, 6297,  1.63765,  25.96093,  0.8797,  0.11811,  0.07874,  0.99213,  1.00,  0.06299, -0.15748,  0.98425,  1.00,  0.03614,  0.11624,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.92549,  0.05882,  0.01569,  0.00
1896, 6301,  2.0576,  25.27497,  0.61591,  0.25984, -0.23622,  0.93701,  1.00,  0.14961, -0.25984,  0.95276,  1.00,  0.02482,  0.11329,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1897, 6298,  1.24218,  24.90973,  0.77036,  0.14961, -0.11024,  0.98425,  1.00,  0.11811, -0.22047,  0.9685,  1.00,  0.01768,  0.12267,  1.00,  1.00,  0.80,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1898, 6300,  1.33858,  25.27497,  0.8039,  0.14961, -0.14961,  0.97638,  1.00,  0.07874, -0.19685,  0.97638,  1.00,  0.02482,  0.12267,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1899, 6302,  2.22501,  24.90973,  0.54251,  0.33071, -0.03937,  0.94488,  1.00,  0.23622, -0.25984,  0.93701,  1.00,  0.01768,  0.11329,  1.00,  1.00,  0.80,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1900, 6298,  1.24218,  24.90973,  0.77036,  0.14961, -0.11024,  0.98425,  1.00,  0.11811, -0.22047,  0.9685,  1.00,  0.01768,  0.12267,  1.00,  1.00,  0.80,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1901, 6301,  2.0576,  25.27497,  0.61591,  0.25984, -0.23622,  0.93701,  1.00,  0.14961, -0.25984,  0.95276,  1.00,  0.02482,  0.11329,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1902, 6301,  2.0576,  25.27497,  0.61591,  0.25984, -0.23622,  0.93701,  1.00,  0.14961, -0.25984,  0.95276,  1.00,  0.02482,  0.11329,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1903, 6303,  3.33603,  24.90973,  5.09801E-6,  0.92913, -0.37008,  0.00,  1.00,  0.35433, -0.31496,  0.88189,  1.00,  0.01768,  0.09413,  1.00,  1.00,  0.80,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1904, 6302,  2.22501,  24.90973,  0.54251,  0.33071, -0.03937,  0.94488,  1.00,  0.23622, -0.25984,  0.93701,  1.00,  0.01768,  0.11329,  1.00,  1.00,  0.80,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1905, 6301,  2.0576,  25.27497,  0.61591,  0.25984, -0.23622,  0.93701,  1.00,  0.14961, -0.25984,  0.95276,  1.00,  0.02482,  0.11329,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1906, 6297,  1.63765,  25.96093,  0.8797,  0.11811,  0.07874,  0.99213,  1.00,  0.06299, -0.15748,  0.98425,  1.00,  0.03614,  0.11624,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.92549,  0.05882,  0.01569,  0.00
1907, 6304,  2.48347,  25.96093,  0.8797,  0.0315, -0.11811,  0.99213,  1.00,  0.13386, -0.17323,  0.97638,  1.00,  0.03614,  0.11024,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.92549,  0.05882,  0.01569,  0.00
1908, 6305,  3.51517,  25.09879,  1.56357E-15,  0.40945, -0.91339,  0.00,  1.00,  0.2126, -0.35433,  0.90551, -1.00,  0.02641,  0.09588,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.99216,  0.00784,  0.00,  0.00
1909, 6303,  3.33603,  24.90973,  5.09801E-6,  0.92913, -0.37008,  0.00,  1.00,  0.35433, -0.31496,  0.88189,  1.00,  0.01768,  0.09413,  1.00,  1.00,  0.80,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1910, 6301,  2.0576,  25.27497,  0.61591,  0.25984, -0.23622,  0.93701,  1.00,  0.14961, -0.25984,  0.95276,  1.00,  0.02482,  0.11329,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1911, 6301,  2.0576,  25.27497,  0.61591,  0.25984, -0.23622,  0.93701,  1.00,  0.14961, -0.25984,  0.95276,  1.00,  0.02482,  0.11329,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
1912, 6304,  2.48347,  25.96093,  0.8797,  0.0315, -0.11811,  0.99213,  1.00,  0.13386, -0.17323,  0.97638,  1.00,  0.03614,  0.11024,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.92549,  0.05882,  0.01569,  0.00
1913, 6305,  3.51517,  25.09879,  1.56357E-15,  0.40945, -0.91339,  0.00,  1.00,  0.2126, -0.35433,  0.90551, -1.00,  0.02641,  0.09588,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.99216,  0.00784,  0.00,  0.00
1914, 6305,  3.51517,  25.09879,  1.56357E-15,  0.40945, -0.91339,  0.00,  1.00,  0.2126, -0.35433,  0.90551, -1.00,  0.02641,  0.09588,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.99216,  0.00784,  0.00,  0.00
1915, 6304,  2.48347,  25.96093,  0.8797,  0.0315, -0.11811,  0.99213,  1.00,  0.13386, -0.17323,  0.97638,  1.00,  0.03614,  0.11024,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.92549,  0.05882,  0.01569,  0.00
1916, 6306,  3.40719,  26.414,  0.8797,  0.07874, -0.04724,  0.99213,  1.00,  0.12598, -0.04724,  0.99213,  1.00,  0.04219,  0.09234,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1917, 6305,  3.51517,  25.09879,  1.56357E-15,  0.40945, -0.91339,  0.00,  1.00,  0.2126, -0.35433,  0.90551, -1.00,  0.02641,  0.09588,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 0, 0,  0.99216,  0.00784,  0.00,  0.00
1918, 6306,  3.40719,  26.414,  0.8797,  0.07874, -0.04724,  0.99213,  1.00,  0.12598, -0.04724,  0.99213,  1.00,  0.04219,  0.09234,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1919, 6307,  4.74195,  25.01231,  1.52452E-15, -0.13386, -0.99213,  0.00,  1.00,  0.03937, -0.22835,  0.9685, -1.00,  0.02503,  0.07878,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1920, 6304,  2.48347,  25.96093,  0.8797,  0.0315, -0.11811,  0.99213,  1.00,  0.13386, -0.17323,  0.97638,  1.00,  0.03614,  0.11024,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.92549,  0.05882,  0.01569,  0.00
1921, 6308,  2.10894,  26.414,  0.8797, -0.14961, -0.03937,  0.99213,  1.00,  0.14173,  0.03937,  0.99213,  1.00,  0.04357,  0.11053,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1922, 6306,  3.40719,  26.414,  0.8797,  0.07874, -0.04724,  0.99213,  1.00,  0.12598, -0.04724,  0.99213,  1.00,  0.04219,  0.09234,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1923, 6309,  5.51738,  26.414,  0.71539,  0.00,  0.00,  1.00,  1.00,  0.04724, -0.01575,  1.00,  1.00,  0.04219,  0.075,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1924, 6307,  4.74195,  25.01231,  1.52452E-15, -0.13386, -0.99213,  0.00,  1.00,  0.03937, -0.22835,  0.9685, -1.00,  0.02503,  0.07878,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1925, 6306,  3.40719,  26.414,  0.8797,  0.07874, -0.04724,  0.99213,  1.00,  0.12598, -0.04724,  0.99213,  1.00,  0.04219,  0.09234,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1926, 6310,  5.51738,  24.54266,  1.49577E-15, -0.11811, -0.99213,  0.00,  1.00,  0.00, -0.22047,  0.97638, -1.00,  0.02524,  0.075,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1927, 6307,  4.74195,  25.01231,  1.52452E-15, -0.13386, -0.99213,  0.00,  1.00,  0.03937, -0.22835,  0.9685, -1.00,  0.02503,  0.07878,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1928, 6309,  5.51738,  26.414,  0.71539,  0.00,  0.00,  1.00,  1.00,  0.04724, -0.01575,  1.00,  1.00,  0.04219,  0.075,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1929, 6310,  5.51738,  24.54266,  1.49577E-15, -0.11811, -0.99213,  0.00,  1.00,  0.00, -0.22047,  0.97638, -1.00,  0.02524,  0.075,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1930, 6309,  5.51738,  26.414,  0.71539,  0.00,  0.00,  1.00,  1.00,  0.04724, -0.01575,  1.00,  1.00,  0.04219,  0.075,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1931, 6311,  10.80557,  26.414,  1.63211E-15,  1.00,  0.00,  0.00,  1.00,  0.02362,  0.03937,  1.00, -1.00,  0.02741,  0.05938,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.90196,  0.07843,  0.01961,  0.00
1932, 6312,  5.51738,  28.28534,  1.73188E-15, -0.08661,  0.99213,  0.00,  1.00,  0.02362,  0.15748,  0.98425,  1.00,  0.05754,  0.075,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.76863,  0.18431,  0.04706,  0.00
1933, 6313,  10.80557,  26.414,  1.63211E-15,  1.00,  0.00,  0.00,  1.00,  0.02362,  0.03937,  1.00,  1.00,  0.05535,  0.05938,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.90196,  0.07843,  0.01961,  0.00
1934, 6309,  5.51738,  26.414,  0.71539,  0.00,  0.00,  1.00,  1.00,  0.04724, -0.01575,  1.00,  1.00,  0.04219,  0.075,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1935, 6312,  5.51738,  28.28534,  1.73188E-15, -0.08661,  0.99213,  0.00,  1.00,  0.02362,  0.15748,  0.98425,  1.00,  0.05754,  0.075,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.76863,  0.18431,  0.04706,  0.00
1936, 6309,  5.51738,  26.414,  0.71539,  0.00,  0.00,  1.00,  1.00,  0.04724, -0.01575,  1.00,  1.00,  0.04219,  0.075,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1937, 6314,  4.74195,  27.86656,  1.70624E-15,  0.09449,  0.99213,  0.00,  1.00,  0.10236,  0.22047,  0.9685,  1.00,  0.05793,  0.07878,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.79216,  0.16471,  0.04314,  0.00
1938, 6309,  5.51738,  26.414,  0.71539,  0.00,  0.00,  1.00,  1.00,  0.04724, -0.01575,  1.00,  1.00,  0.04219,  0.075,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1939, 6306,  3.40719,  26.414,  0.8797,  0.07874, -0.04724,  0.99213,  1.00,  0.12598, -0.04724,  0.99213,  1.00,  0.04219,  0.09234,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1940, 6314,  4.74195,  27.86656,  1.70624E-15,  0.09449,  0.99213,  0.00,  1.00,  0.10236,  0.22047,  0.9685,  1.00,  0.05793,  0.07878,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.79216,  0.16471,  0.04314,  0.00
1941, 6315,  3.40719,  27.65478,  0.32719,  0.25197,  0.22835,  0.93701,  1.00,  0.19685,  0.11811,  0.97638,  1.00,  0.05313,  0.08865,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.80784,  0.15294,  0.03922,  0.00
1942, 6314,  4.74195,  27.86656,  1.70624E-15,  0.09449,  0.99213,  0.00,  1.00,  0.10236,  0.22047,  0.9685,  1.00,  0.05793,  0.07878,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.79216,  0.16471,  0.04314,  0.00
1943, 6306,  3.40719,  26.414,  0.8797,  0.07874, -0.04724,  0.99213,  1.00,  0.12598, -0.04724,  0.99213,  1.00,  0.04219,  0.09234,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1944, 6315,  3.40719,  27.65478,  0.32719,  0.25197,  0.22835,  0.93701,  1.00,  0.19685,  0.11811,  0.97638,  1.00,  0.05313,  0.08865,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.80784,  0.15294,  0.03922,  0.00
1945, 6306,  3.40719,  26.414,  0.8797,  0.07874, -0.04724,  0.99213,  1.00,  0.12598, -0.04724,  0.99213,  1.00,  0.04219,  0.09234,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1946, 6308,  2.10894,  26.414,  0.8797, -0.14961, -0.03937,  0.99213,  1.00,  0.14173,  0.03937,  0.99213,  1.00,  0.04357,  0.11053,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1947, 6314,  4.74195,  27.86656,  1.70624E-15,  0.09449,  0.99213,  0.00,  1.00,  0.10236,  0.22047,  0.9685,  1.00,  0.05793,  0.07878,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.79216,  0.16471,  0.04314,  0.00
1948, 6315,  3.40719,  27.65478,  0.32719,  0.25197,  0.22835,  0.93701,  1.00,  0.19685,  0.11811,  0.97638,  1.00,  0.05313,  0.08865,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.80784,  0.15294,  0.03922,  0.00
1949, 6316,  4.12982,  28.01271,  1.71519E-15,  0.6063,  0.79528,  0.00,  1.00,  0.23622,  0.20472,  0.95276,  1.00,  0.05793,  0.08182,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.78431,  0.17255,  0.04314,  0.00
1950, 6315,  3.40719,  27.65478,  0.32719,  0.25197,  0.22835,  0.93701,  1.00,  0.19685,  0.11811,  0.97638,  1.00,  0.05313,  0.08865,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.80784,  0.15294,  0.03922,  0.00
1951, 6308,  2.10894,  26.414,  0.8797, -0.14961, -0.03937,  0.99213,  1.00,  0.14173,  0.03937,  0.99213,  1.00,  0.04357,  0.11053,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.89804,  0.08235,  0.01961,  0.00
1952, 6317,  1.34979,  27.65478,  0.83949, -0.09449, -0.05512,  0.99213,  1.00,  0.1811,  0.09449,  0.97638, -1.00,  0.05311,  0.11138,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.80392,  0.15686,  0.03922,  0.00
1953, 6315,  3.40719,  27.65478,  0.32719,  0.25197,  0.22835,  0.93701,  1.00,  0.19685,  0.11811,  0.97638,  1.00,  0.05313,  0.08865,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.80784,  0.15294,  0.03922,  0.00
1954, 6318,  3.96555,  28.53013,  1.74687E-15,  0.98425, -0.14961,  0.00,  1.00,  0.32283,  0.0315,  0.94488, -1.00,  0.05945,  0.08205,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.7451,  0.20392,  0.05098,  0.00
1955, 6316,  4.12982,  28.01271,  1.71519E-15,  0.6063,  0.79528,  0.00,  1.00,  0.23622,  0.20472,  0.95276,  1.00,  0.05793,  0.08182,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.78431,  0.17255,  0.04314,  0.00
1956, 6317,  1.34979,  27.65478,  0.83949, -0.09449, -0.05512,  0.99213,  1.00,  0.1811,  0.09449,  0.97638, -1.00,  0.05311,  0.11138,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.80392,  0.15686,  0.03922,  0.00
1957, 6319,  3.53645,  29.04756,  0.33407,  0.32283, -0.06299,  0.94488,  1.00,  0.25984,  0.01575,  0.9685, -1.00,  0.06122,  0.08706,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.7098,  0.23137,  0.05882,  0.00
