VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
1484, 505, -1.38718, -6.84455,  0.80013, -0.86614,  0.00,  0.50394,  1.00, -0.86614,  0.00,  0.50394,  1.00,  0.82021,  0.26647,  0.9235,  0.93308,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1485, 509, -1.60178, -8.82731, -0.00076, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.84454,  0.27648,  0.92469,  0.93357,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1486, 508, -1.60178, -6.84455, -0.00076, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.82009,  0.27648,  0.92349,  0.93357,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1487, 507, -1.38718, -8.82731,  0.80013, -0.86614,  0.00,  0.50394,  1.00, -0.86614,  0.00,  0.50394,  1.00,  0.84435,  0.26647,  0.92468,  0.93308,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1488, 508, -1.60178, -6.84455, -0.00076, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.82009,  0.27648,  0.92349,  0.93357,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1489, 509, -1.60178, -8.82731, -0.00076, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.84454,  0.27648,  0.92469,  0.93357,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1490, 510, -1.38718, -6.84455, -0.80165, -0.86614,  0.00, -0.49606,  1.00, -0.86614,  0.00, -0.50394,  1.00,  0.82041,  0.28649,  0.92351,  0.93407,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1491, 511, -1.38718, -6.84455, -0.80165, -0.86614,  0.00, -0.50394,  1.00, -0.86614,  0.00, -0.50394,  1.00,  0.82041,  0.28649,  0.92351,  0.93407,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1492, 509, -1.60178, -8.82731, -0.00076, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.84454,  0.27648,  0.92469,  0.93357,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1493, 512, -1.38718, -8.82731, -0.80165, -0.86614,  0.00, -0.49606,  1.00, -0.86614,  0.00, -0.50394,  1.00,  0.84444,  0.28649,  0.92469,  0.93407,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1494, 511, -1.38718, -6.84455, -0.80165, -0.86614,  0.00, -0.50394,  1.00, -0.86614,  0.00, -0.50394,  1.00,  0.82041,  0.28649,  0.92351,  0.93407,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1495, 512, -1.38718, -8.82731, -0.80165, -0.86614,  0.00, -0.49606,  1.00, -0.86614,  0.00, -0.50394,  1.00,  0.84444,  0.28649,  0.92469,  0.93407,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1496, 513, -0.80089, -6.84455, -1.38794, -0.50394,  0.00, -0.86614,  1.00, -0.50394,  0.00, -0.86614,  1.00,  0.82083,  0.2965,  0.92353,  0.93456,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1497, 513, -0.80089, -6.84455, -1.38794, -0.50394,  0.00, -0.86614,  1.00, -0.50394,  0.00, -0.86614,  1.00,  0.82083,  0.2965,  0.92353,  0.93456,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1498, 512, -1.38718, -8.82731, -0.80165, -0.86614,  0.00, -0.49606,  1.00, -0.86614,  0.00, -0.50394,  1.00,  0.84444,  0.28649,  0.92469,  0.93407,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1499, 514, -0.80089, -8.82731, -1.38794, -0.50394,  0.00, -0.86614,  1.00, -0.50394,  0.00, -0.86614,  1.00,  0.84373,  0.2965,  0.92465,  0.93456,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1500, 513, -0.80089, -6.84455, -1.38794, -0.50394,  0.00, -0.86614,  1.00, -0.50394,  0.00, -0.86614,  1.00,  0.82083,  0.2965,  0.92353,  0.93456,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1501, 514, -0.80089, -8.82731, -1.38794, -0.50394,  0.00, -0.86614,  1.00, -0.50394,  0.00, -0.86614,  1.00,  0.84373,  0.2965,  0.92465,  0.93456,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1502, 515, -7.18689E-16, -6.84455, -1.60254,  0.00,  0.00, -1.00,  1.00,  0.00,  0.00, -1.00,  1.00,  0.82137,  0.30651,  0.92355,  0.93505,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1503, 515, -7.18689E-16, -6.84455, -1.60254,  0.00,  0.00, -1.00,  1.00,  0.00,  0.00, -1.00,  1.00,  0.82137,  0.30651,  0.92355,  0.93505,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1504, 514, -0.80089, -8.82731, -1.38794, -0.50394,  0.00, -0.86614,  1.00, -0.50394,  0.00, -0.86614,  1.00,  0.84373,  0.2965,  0.92465,  0.93456,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1505, 516, -7.18689E-16, -8.82731, -1.60254,  0.00,  0.00, -1.00,  1.00,  0.00,  0.00, -1.00,  1.00,  0.8431,  0.30651,  0.92462,  0.93505,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1506, 515, -7.18689E-16, -6.84455, -1.60254,  0.00,  0.00, -1.00,  1.00,  0.00,  0.00, -1.00,  1.00,  0.82137,  0.30651,  0.92355,  0.93505,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1507, 516, -7.18689E-16, -8.82731, -1.60254,  0.00,  0.00, -1.00,  1.00,  0.00,  0.00, -1.00,  1.00,  0.8431,  0.30651,  0.92462,  0.93505,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1508, 517,  0.80089, -6.84455, -1.38794,  0.50394,  0.00, -0.86614,  1.00,  0.50394,  0.00, -0.86614,  1.00,  0.82078,  0.31652,  0.92352,  0.93555,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1509, 517,  0.80089, -6.84455, -1.38794,  0.50394,  0.00, -0.86614,  1.00,  0.50394,  0.00, -0.86614,  1.00,  0.82078,  0.31652,  0.92352,  0.93555,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1510, 516, -7.18689E-16, -8.82731, -1.60254,  0.00,  0.00, -1.00,  1.00,  0.00,  0.00, -1.00,  1.00,  0.8431,  0.30651,  0.92462,  0.93505,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1511, 518,  0.80089, -8.82731, -1.38794,  0.50394,  0.00, -0.86614,  1.00,  0.50394,  0.00, -0.86614,  1.00,  0.84355,  0.31652,  0.92465,  0.93555,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1512, 517,  0.80089, -6.84455, -1.38794,  0.50394,  0.00, -0.86614,  1.00,  0.50394,  0.00, -0.86614,  1.00,  0.82078,  0.31652,  0.92352,  0.93555,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1513, 518,  0.80089, -8.82731, -1.38794,  0.50394,  0.00, -0.86614,  1.00,  0.50394,  0.00, -0.86614,  1.00,  0.84355,  0.31652,  0.92465,  0.93555,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1514, 519,  1.38718, -6.84455, -0.80165,  0.86614,  0.00, -0.50394,  1.00,  0.86614,  0.00, -0.50394,  1.00,  0.82009,  0.32654,  0.92349,  0.93604,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1515, 520,  1.38718, -6.84455, -0.80165,  0.86614,  0.00, -0.49606,  1.00,  0.86614,  0.00, -0.50394,  1.00,  0.82009,  0.32654,  0.92349,  0.93604,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1516, 518,  0.80089, -8.82731, -1.38794,  0.50394,  0.00, -0.86614,  1.00,  0.50394,  0.00, -0.86614,  1.00,  0.84355,  0.31652,  0.92465,  0.93555,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1517, 521,  1.38718, -8.82731, -0.80165,  0.86614,  0.00, -0.50394,  1.00,  0.86614,  0.00, -0.50394,  1.00,  0.8441,  0.32654,  0.92467,  0.93604,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1518, 520,  1.38718, -6.84455, -0.80165,  0.86614,  0.00, -0.49606,  1.00,  0.86614,  0.00, -0.50394,  1.00,  0.82009,  0.32654,  0.92349,  0.93604,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1519, 521,  1.38718, -8.82731, -0.80165,  0.86614,  0.00, -0.50394,  1.00,  0.86614,  0.00, -0.50394,  1.00,  0.8441,  0.32654,  0.92467,  0.93604,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1520, 522,  1.60178, -6.84455, -0.00076,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.82009,  0.33655,  0.92349,  0.93653,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1521, 522,  1.60178, -6.84455, -0.00076,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.82009,  0.33655,  0.92349,  0.93653,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1522, 521,  1.38718, -8.82731, -0.80165,  0.86614,  0.00, -0.50394,  1.00,  0.86614,  0.00, -0.50394,  1.00,  0.8441,  0.32654,  0.92467,  0.93604,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1523, 523,  1.60178, -8.82731, -0.00076,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.84438,  0.33655,  0.92469,  0.93653,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1524, 522,  1.60178, -6.84455, -0.00076,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.82009,  0.33655,  0.92349,  0.93653,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1525, 523,  1.60178, -8.82731, -0.00076,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.84438,  0.33655,  0.92469,  0.93653,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1526, 524,  1.38718, -6.84455,  0.80013,  0.86614,  0.00,  0.50394,  1.00,  0.86614,  0.00,  0.50394,  1.00,  0.82038,  0.34656,  0.9235,  0.93702,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1527, 524,  1.38718, -6.84455,  0.80013,  0.86614,  0.00,  0.50394,  1.00,  0.86614,  0.00,  0.50394,  1.00,  0.82038,  0.34656,  0.9235,  0.93702,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1528, 523,  1.60178, -8.82731, -0.00076,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.84438,  0.33655,  0.92469,  0.93653,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1529, 525,  1.38718, -8.82731,  0.80013,  0.86614,  0.00,  0.50394,  1.00,  0.86614,  0.00,  0.50394,  1.00,  0.84406,  0.34656,  0.92467,  0.93702,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1530, 524,  1.38718, -6.84455,  0.80013,  0.86614,  0.00,  0.50394,  1.00,  0.86614,  0.00,  0.50394,  1.00,  0.82038,  0.34656,  0.9235,  0.93702,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1531, 525,  1.38718, -8.82731,  0.80013,  0.86614,  0.00,  0.50394,  1.00,  0.86614,  0.00,  0.50394,  1.00,  0.84406,  0.34656,  0.92467,  0.93702,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1532, 526,  0.80089, -6.84455,  1.38642,  0.50394,  0.00,  0.86614,  1.00,  0.50394,  0.00,  0.86614,  1.00,  0.82097,  0.35657,  0.92353,  0.93752,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1533, 526,  0.80089, -6.84455,  1.38642,  0.50394,  0.00,  0.86614,  1.00,  0.50394,  0.00,  0.86614,  1.00,  0.82097,  0.35657,  0.92353,  0.93752,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1534, 525,  1.38718, -8.82731,  0.80013,  0.86614,  0.00,  0.50394,  1.00,  0.86614,  0.00,  0.50394,  1.00,  0.84406,  0.34656,  0.92467,  0.93702,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1535, 527,  0.80089, -8.82731,  1.38642,  0.50394,  0.00,  0.86614,  1.00,  0.50394,  0.00,  0.86614,  1.00,  0.84359,  0.35657,  0.92465,  0.93752,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1536, 526,  0.80089, -6.84455,  1.38642,  0.50394,  0.00,  0.86614,  1.00,  0.50394,  0.00,  0.86614,  1.00,  0.82097,  0.35657,  0.92353,  0.93752,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1537, 527,  0.80089, -8.82731,  1.38642,  0.50394,  0.00,  0.86614,  1.00,  0.50394,  0.00,  0.86614,  1.00,  0.84359,  0.35657,  0.92465,  0.93752,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1538, 528,  1.41531E-15, -6.84455,  1.60102,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.82166,  0.36658,  0.92357,  0.93801,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1539, 528,  1.41531E-15, -6.84455,  1.60102,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.82166,  0.36658,  0.92357,  0.93801,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1540, 527,  0.80089, -8.82731,  1.38642,  0.50394,  0.00,  0.86614,  1.00,  0.50394,  0.00,  0.86614,  1.00,  0.84359,  0.35657,  0.92465,  0.93752,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1541, 529,  1.41531E-15, -8.82731,  1.60102,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.84317,  0.36658,  0.92463,  0.93801,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1542, 530,  1.41531E-15, -8.82731,  1.60102,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.82165,  0.24644,  0.92357,  0.93209,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1543, 531,  1.41531E-15, -10.81008,  1.60102,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.84322,  0.24644,  0.92463,  0.93209,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1544, 532, -0.80089, -8.82731,  1.38642, -0.50394,  0.00,  0.86614,  1.00, -0.50394,  0.00,  0.86614,  1.00,  0.82081,  0.25645,  0.92353,  0.93259,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1545, 532, -0.80089, -8.82731,  1.38642, -0.50394,  0.00,  0.86614,  1.00, -0.50394,  0.00,  0.86614,  1.00,  0.82081,  0.25645,  0.92353,  0.93259,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1546, 531,  1.41531E-15, -10.81008,  1.60102,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  1.00,  0.84322,  0.24644,  0.92463,  0.93209,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1547, 533, -0.80089, -10.81008,  1.38642, -0.50394,  0.00,  0.86614,  1.00, -0.50394,  0.00,  0.86614,  1.00,  0.84413,  0.25645,  0.92467,  0.93259,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1548, 532, -0.80089, -8.82731,  1.38642, -0.50394,  0.00,  0.86614,  1.00, -0.50394,  0.00,  0.86614,  1.00,  0.82081,  0.25645,  0.92353,  0.93259,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1549, 533, -0.80089, -10.81008,  1.38642, -0.50394,  0.00,  0.86614,  1.00, -0.50394,  0.00,  0.86614,  1.00,  0.84413,  0.25645,  0.92467,  0.93259,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1550, 534, -1.38718, -8.82731,  0.80013, -0.86614,  0.00,  0.50394,  1.00, -0.86614,  0.00,  0.50394,  1.00,  0.82021,  0.26647,  0.9235,  0.93308,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1551, 534, -1.38718, -8.82731,  0.80013, -0.86614,  0.00,  0.50394,  1.00, -0.86614,  0.00,  0.50394,  1.00,  0.82021,  0.26647,  0.9235,  0.93308,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1552, 535, -0.80089, -10.81008,  1.38642, -0.49606,  0.00,  0.86614,  1.00, -0.50394,  0.00,  0.86614,  1.00,  0.84413,  0.25645,  0.92467,  0.93259,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1553, 536, -1.38718, -10.81008,  0.80013, -0.86614,  0.00,  0.50394,  1.00, -0.86614,  0.00,  0.50394,  1.00,  0.84435,  0.26647,  0.92468,  0.93308,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1554, 536, -1.38718, -10.81008,  0.80013, -0.86614,  0.00,  0.50394,  1.00, -0.86614,  0.00,  0.50394,  1.00,  0.84435,  0.26647,  0.92468,  0.93308,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1555, 537, -1.60178, -8.82731, -0.00076, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.82009,  0.27648,  0.92349,  0.93357,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1556, 534, -1.38718, -8.82731,  0.80013, -0.86614,  0.00,  0.50394,  1.00, -0.86614,  0.00,  0.50394,  1.00,  0.82021,  0.26647,  0.9235,  0.93308,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1557, 538, -1.60178, -10.81008, -0.00076, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.84454,  0.27648,  0.92469,  0.93357,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1558, 537, -1.60178, -8.82731, -0.00076, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.82009,  0.27648,  0.92349,  0.93357,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1559, 536, -1.38718, -10.81008,  0.80013, -0.86614,  0.00,  0.50394,  1.00, -0.86614,  0.00,  0.50394,  1.00,  0.84435,  0.26647,  0.92468,  0.93308,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1560, 537, -1.60178, -8.82731, -0.00076, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.82009,  0.27648,  0.92349,  0.93357,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1561, 538, -1.60178, -10.81008, -0.00076, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.84454,  0.27648,  0.92469,  0.93357,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1562, 539, -1.38718, -8.82731, -0.80165, -0.86614,  0.00, -0.49606,  1.00, -0.86614,  0.00, -0.50394,  1.00,  0.82041,  0.28649,  0.92351,  0.93407,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1563, 540, -1.38718, -8.82731, -0.80165, -0.86614,  0.00, -0.50394,  1.00, -0.86614,  0.00, -0.50394,  1.00,  0.82041,  0.28649,  0.92351,  0.93407,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1564, 538, -1.60178, -10.81008, -0.00076, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.84454,  0.27648,  0.92469,  0.93357,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1565, 541, -1.38718, -10.81008, -0.80165, -0.86614,  0.00, -0.49606,  1.00, -0.86614,  0.00, -0.50394,  1.00,  0.84444,  0.28649,  0.92469,  0.93407,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1566, 540, -1.38718, -8.82731, -0.80165, -0.86614,  0.00, -0.50394,  1.00, -0.86614,  0.00, -0.50394,  1.00,  0.82041,  0.28649,  0.92351,  0.93407,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1567, 541, -1.38718, -10.81008, -0.80165, -0.86614,  0.00, -0.49606,  1.00, -0.86614,  0.00, -0.50394,  1.00,  0.84444,  0.28649,  0.92469,  0.93407,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1568, 542, -0.80089, -8.82731, -1.38794, -0.50394,  0.00, -0.86614,  1.00, -0.50394,  0.00, -0.86614,  1.00,  0.82083,  0.2965,  0.92353,  0.93456,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1569, 542, -0.80089, -8.82731, -1.38794, -0.50394,  0.00, -0.86614,  1.00, -0.50394,  0.00, -0.86614,  1.00,  0.82083,  0.2965,  0.92353,  0.93456,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1570, 541, -1.38718, -10.81008, -0.80165, -0.86614,  0.00, -0.49606,  1.00, -0.86614,  0.00, -0.50394,  1.00,  0.84444,  0.28649,  0.92469,  0.93407,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1571, 543, -0.80089, -10.81008, -1.38794, -0.50394,  0.00, -0.86614,  1.00, -0.50394,  0.00, -0.86614,  1.00,  0.84373,  0.2965,  0.92465,  0.93456,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1572, 542, -0.80089, -8.82731, -1.38794, -0.50394,  0.00, -0.86614,  1.00, -0.50394,  0.00, -0.86614,  1.00,  0.82083,  0.2965,  0.92353,  0.93456,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1573, 543, -0.80089, -10.81008, -1.38794, -0.50394,  0.00, -0.86614,  1.00, -0.50394,  0.00, -0.86614,  1.00,  0.84373,  0.2965,  0.92465,  0.93456,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1574, 544, -7.18689E-16, -8.82731, -1.60254,  0.00,  0.00, -1.00,  1.00,  0.00,  0.00, -1.00,  1.00,  0.82137,  0.30651,  0.92355,  0.93505,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1575, 544, -7.18689E-16, -8.82731, -1.60254,  0.00,  0.00, -1.00,  1.00,  0.00,  0.00, -1.00,  1.00,  0.82137,  0.30651,  0.92355,  0.93505,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1576, 543, -0.80089, -10.81008, -1.38794, -0.50394,  0.00, -0.86614,  1.00, -0.50394,  0.00, -0.86614,  1.00,  0.84373,  0.2965,  0.92465,  0.93456,  0.99608,  1.00,  0.99608,  0.49412, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
