VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
411, 4931, -1.10569,  92.67139,  0.21952, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.14655,  0.18796,  0.94669,  0.91575,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.57647,  0.38431,  0.03922,  0.00
412, 4932, -1.39313,  94.43519,  5.78249E-15, -1.00,  0.00,  0.00,  1.00, -0.59843,  0.00,  0.80315,  1.00,  0.13383,  0.21269,  0.9469,  0.91535,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.61961,  0.35294,  0.02745,  0.00
413, 4934, -1.10046,  94.43519,  0.21944, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.13383,  0.18796,  0.9469,  0.91575,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.61961,  0.35294,  0.02745,  0.00
414, 4931, -1.10569,  92.67139,  0.21952, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.14655,  0.18796,  0.94669,  0.91575,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.57647,  0.38431,  0.03922,  0.00
415, 4934, -1.10046,  94.43519,  0.21944, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.13383,  0.18796,  0.9469,  0.91575,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.61961,  0.35294,  0.02745,  0.00
416, 4933,  0.00,  92.68159,  0.41838,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.14648,  0.14275,  0.94669,  0.91648,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.57647,  0.38431,  0.03922,  0.00
417, 4935, -1.38648,  96.19897,  5.89049E-15, -1.00,  0.00,  0.00,  1.00, -0.59843,  0.00,  0.79528,  1.00,  0.12111,  0.21269,  0.9471,  0.91535,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.65882,  0.32549,  0.01569,  0.00
418, 4934, -1.10046,  94.43519,  0.21944, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.13383,  0.18796,  0.9469,  0.91575,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.61961,  0.35294,  0.02745,  0.00
419, 4932, -1.39313,  94.43519,  5.78249E-15, -1.00,  0.00,  0.00,  1.00, -0.59843,  0.00,  0.80315,  1.00,  0.13383,  0.21269,  0.9469,  0.91535,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.61961,  0.35294,  0.02745,  0.00
420, 4933,  0.00,  92.68159,  0.41838,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.14648,  0.14275,  0.94669,  0.91648,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.57647,  0.38431,  0.03922,  0.00
421, 4934, -1.10046,  94.43519,  0.21944, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.13383,  0.18796,  0.9469,  0.91575,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.61961,  0.35294,  0.02745,  0.00
422, 4936,  0.00,  94.44538,  0.41826,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.13376,  0.14276,  0.9469,  0.91648,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.61961,  0.35294,  0.02745,  0.00
423, 4937, -1.09523,  96.19897,  0.21937, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.12111,  0.18796,  0.9471,  0.91575,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.65882,  0.32549,  0.01569,  0.00
424, 4934, -1.10046,  94.43519,  0.21944, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.13383,  0.18796,  0.9469,  0.91575,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.61961,  0.35294,  0.02745,  0.00
425, 4935, -1.38648,  96.19897,  5.89049E-15, -1.00,  0.00,  0.00,  1.00, -0.59843,  0.00,  0.79528,  1.00,  0.12111,  0.21269,  0.9471,  0.91535,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.65882,  0.32549,  0.01569,  0.00
426, 4937, -1.09523,  96.19897,  0.21937, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.12111,  0.18796,  0.9471,  0.91575,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.65882,  0.32549,  0.01569,  0.00
427, 4936,  0.00,  94.44538,  0.41826,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.13376,  0.14276,  0.9469,  0.91648,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.61961,  0.35294,  0.02745,  0.00
428, 4934, -1.10046,  94.43519,  0.21944, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.13383,  0.18796,  0.9469,  0.91575,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.61961,  0.35294,  0.02745,  0.00
429, 4935, -1.38648,  96.19897,  5.89049E-15, -1.00,  0.00,  0.00,  1.00, -0.59843,  0.00,  0.79528,  1.00,  0.12111,  0.21269,  0.9471,  0.91535,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.65882,  0.32549,  0.01569,  0.00
430, 4938, -1.37984,  97.96277,  5.99849E-15, -1.00,  0.00,  0.00,  1.00, -0.6063,  0.00,  0.79528,  1.00,  0.10839,  0.21269,  0.94731,  0.91535,  1.00,  1.00,  1.00,  0.44706, 0, 1, 2, 0,  0.69412,  0.29412,  0.01176,  0.00
431, 4937, -1.09523,  96.19897,  0.21937, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.12111,  0.18796,  0.9471,  0.91575,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.65882,  0.32549,  0.01569,  0.00
432, 4939,  0.00,  96.20918,  0.41814,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.12104,  0.14276,  0.9471,  0.91648,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.65882,  0.32549,  0.01569,  0.00
433, 4936,  0.00,  94.44538,  0.41826,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.13376,  0.14276,  0.9469,  0.91648,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.61961,  0.35294,  0.02745,  0.00
434, 4937, -1.09523,  96.19897,  0.21937, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.12111,  0.18796,  0.9471,  0.91575,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.65882,  0.32549,  0.01569,  0.00
435, 4937, -1.09523,  96.19897,  0.21937, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.12111,  0.18796,  0.9471,  0.91575,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.65882,  0.32549,  0.01569,  0.00
436, 4938, -1.37984,  97.96277,  5.99849E-15, -1.00,  0.00,  0.00,  1.00, -0.6063,  0.00,  0.79528,  1.00,  0.10839,  0.21269,  0.94731,  0.91535,  1.00,  1.00,  1.00,  0.44706, 0, 1, 2, 0,  0.69412,  0.29412,  0.01176,  0.00
437, 4940, -1.09,  97.96277,  0.21929, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.10839,  0.18796,  0.94731,  0.91575,  1.00,  1.00,  1.00,  0.44706, 0, 1, 2, 0,  0.69412,  0.29412,  0.01176,  0.00
438, 4937, -1.09523,  96.19897,  0.21937, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.12111,  0.18796,  0.9471,  0.91575,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.65882,  0.32549,  0.01569,  0.00
439, 4940, -1.09,  97.96277,  0.21929, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.10839,  0.18796,  0.94731,  0.91575,  1.00,  1.00,  1.00,  0.44706, 0, 1, 2, 0,  0.69412,  0.29412,  0.01176,  0.00
440, 4939,  0.00,  96.20918,  0.41814,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.12104,  0.14276,  0.9471,  0.91648,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.65882,  0.32549,  0.01569,  0.00
441, 4941, -1.37319,  99.72656,  6.10649E-15, -1.00,  0.00,  0.00,  1.00, -0.6063,  0.00,  0.79528,  1.00,  0.09567,  0.21269,  0.94751,  0.91535,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.73725,  0.26275,  0.00,  0.00
442, 4940, -1.09,  97.96277,  0.21929, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.10839,  0.18796,  0.94731,  0.91575,  1.00,  1.00,  1.00,  0.44706, 0, 1, 2, 0,  0.69412,  0.29412,  0.01176,  0.00
443, 4938, -1.37984,  97.96277,  5.99849E-15, -1.00,  0.00,  0.00,  1.00, -0.6063,  0.00,  0.79528,  1.00,  0.10839,  0.21269,  0.94731,  0.91535,  1.00,  1.00,  1.00,  0.44706, 0, 1, 2, 0,  0.69412,  0.29412,  0.01176,  0.00
444, 4939,  0.00,  96.20918,  0.41814,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.12104,  0.14276,  0.9471,  0.91648,  1.00,  1.00,  1.00,  0.49804, 0, 1, 2, 0,  0.65882,  0.32549,  0.01569,  0.00
445, 4940, -1.09,  97.96277,  0.21929, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.10839,  0.18796,  0.94731,  0.91575,  1.00,  1.00,  1.00,  0.44706, 0, 1, 2, 0,  0.69412,  0.29412,  0.01176,  0.00
446, 4942,  0.00,  97.97296,  0.41802,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.10832,  0.14277,  0.94731,  0.91648,  1.00,  1.00,  1.00,  0.44706, 0, 1, 2, 0,  0.69412,  0.29412,  0.01176,  0.00
447, 4943, -1.08477,  99.72656,  0.21921, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.09567,  0.18796,  0.94751,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.73725,  0.26275,  0.00,  0.00
448, 4940, -1.09,  97.96277,  0.21929, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.10839,  0.18796,  0.94731,  0.91575,  1.00,  1.00,  1.00,  0.44706, 0, 1, 2, 0,  0.69412,  0.29412,  0.01176,  0.00
449, 4941, -1.37319,  99.72656,  6.10649E-15, -1.00,  0.00,  0.00,  1.00, -0.6063,  0.00,  0.79528,  1.00,  0.09567,  0.21269,  0.94751,  0.91535,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.73725,  0.26275,  0.00,  0.00
450, 4943, -1.08477,  99.72656,  0.21921, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.09567,  0.18796,  0.94751,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.73725,  0.26275,  0.00,  0.00
451, 4942,  0.00,  97.97296,  0.41802,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.10832,  0.14277,  0.94731,  0.91648,  1.00,  1.00,  1.00,  0.44706, 0, 1, 2, 0,  0.69412,  0.29412,  0.01176,  0.00
452, 4940, -1.09,  97.96277,  0.21929, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.10839,  0.18796,  0.94731,  0.91575,  1.00,  1.00,  1.00,  0.44706, 0, 1, 2, 0,  0.69412,  0.29412,  0.01176,  0.00
453, 4941, -1.37319,  99.72656,  6.10649E-15, -1.00,  0.00,  0.00,  1.00, -0.6063,  0.00,  0.79528,  1.00,  0.09567,  0.21269,  0.94751,  0.91535,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.73725,  0.26275,  0.00,  0.00
454, 4944, -1.38905,  101.49102,  6.21453E-15, -1.00,  0.00,  0.00,  1.00, -0.6063,  0.00,  0.79528,  1.00,  0.08295,  0.21269,  0.94772,  0.91535,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
455, 4943, -1.08477,  99.72656,  0.21921, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.09567,  0.18796,  0.94751,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.73725,  0.26275,  0.00,  0.00
456, 4945,  0.00,  99.73676,  0.4179,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.09559,  0.14277,  0.94751,  0.91648,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.73725,  0.26275,  0.00,  0.00
457, 4942,  0.00,  97.97296,  0.41802,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.10832,  0.14277,  0.94731,  0.91648,  1.00,  1.00,  1.00,  0.44706, 0, 1, 2, 0,  0.69412,  0.29412,  0.01176,  0.00
458, 4943, -1.08477,  99.72656,  0.21921, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.09567,  0.18796,  0.94751,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.73725,  0.26275,  0.00,  0.00
459, 4943, -1.08477,  99.72656,  0.21921, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.09567,  0.18796,  0.94751,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.73725,  0.26275,  0.00,  0.00
460, 4944, -1.38905,  101.49102,  6.21453E-15, -1.00,  0.00,  0.00,  1.00, -0.6063,  0.00,  0.79528,  1.00,  0.08295,  0.21269,  0.94772,  0.91535,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
461, 4946, -1.09734,  101.4908,  0.22399, -0.40945,  0.00,  0.91339,  1.00, -0.40945,  0.00,  0.91339,  1.00,  0.08295,  0.18796,  0.94772,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
462, 4943, -1.08477,  99.72656,  0.21921, -0.40157,  0.00,  0.91339,  1.00, -0.40157,  0.00,  0.91339,  1.00,  0.09567,  0.18796,  0.94751,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.73725,  0.26275,  0.00,  0.00
463, 4946, -1.09734,  101.4908,  0.22399, -0.40945,  0.00,  0.91339,  1.00, -0.40945,  0.00,  0.91339,  1.00,  0.08295,  0.18796,  0.94772,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
464, 4945,  0.00,  99.73676,  0.4179,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.09559,  0.14277,  0.94751,  0.91648,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.73725,  0.26275,  0.00,  0.00
465, 4947, -1.3599,  103.25415,  6.32249E-15, -1.00,  0.06299,  0.00,  1.00, -0.6063,  0.02362,  0.79528,  1.00,  0.07023,  0.21269,  0.94792,  0.91535,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.79608,  0.20392,  0.00,  0.00
466, 4946, -1.09734,  101.4908,  0.22399, -0.40945,  0.00,  0.91339,  1.00, -0.40945,  0.00,  0.91339,  1.00,  0.08295,  0.18796,  0.94772,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
467, 4944, -1.38905,  101.49102,  6.21453E-15, -1.00,  0.00,  0.00,  1.00, -0.6063,  0.00,  0.79528,  1.00,  0.08295,  0.21269,  0.94772,  0.91535,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
468, 4945,  0.00,  99.73676,  0.4179,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.09559,  0.14277,  0.94751,  0.91648,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.73725,  0.26275,  0.00,  0.00
469, 4946, -1.09734,  101.4908,  0.22399, -0.40945,  0.00,  0.91339,  1.00, -0.40945,  0.00,  0.91339,  1.00,  0.08295,  0.18796,  0.94772,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
470, 4948,  0.00,  101.50065,  0.42709,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.08287,  0.14277,  0.94772,  0.91648,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
471, 4949, -1.07432,  103.25415,  0.21906, -0.40157,  0.0315,  0.91339,  1.00, -0.40157,  0.0315,  0.91339,  1.00,  0.07023,  0.18796,  0.94792,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.79608,  0.20392,  0.00,  0.00
472, 4946, -1.09734,  101.4908,  0.22399, -0.40945,  0.00,  0.91339,  1.00, -0.40945,  0.00,  0.91339,  1.00,  0.08295,  0.18796,  0.94772,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
473, 4947, -1.3599,  103.25415,  6.32249E-15, -1.00,  0.06299,  0.00,  1.00, -0.6063,  0.02362,  0.79528,  1.00,  0.07023,  0.21269,  0.94792,  0.91535,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.79608,  0.20392,  0.00,  0.00
474, 4949, -1.07432,  103.25415,  0.21906, -0.40157,  0.0315,  0.91339,  1.00, -0.40157,  0.0315,  0.91339,  1.00,  0.07023,  0.18796,  0.94792,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.79608,  0.20392,  0.00,  0.00
475, 4948,  0.00,  101.50065,  0.42709,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.08287,  0.14277,  0.94772,  0.91648,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
476, 4946, -1.09734,  101.4908,  0.22399, -0.40945,  0.00,  0.91339,  1.00, -0.40945,  0.00,  0.91339,  1.00,  0.08295,  0.18796,  0.94772,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
477, 4947, -1.3599,  103.25415,  6.32249E-15, -1.00,  0.06299,  0.00,  1.00, -0.6063,  0.02362,  0.79528,  1.00,  0.07023,  0.21269,  0.94792,  0.91535,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.79608,  0.20392,  0.00,  0.00
478, 4950, -1.23037,  104.54551,  6.40157E-15, -0.99213,  0.12598, -0.00787,  1.00, -0.59843,  0.07087,  0.80315,  1.00,  0.06094,  0.19711,  0.94808,  0.9156,  1.00,  1.00,  1.00,  0.3451, 0, 1, 0, 0,  0.81569,  0.18431,  0.00,  0.00
479, 4949, -1.07432,  103.25415,  0.21906, -0.40157,  0.0315,  0.91339,  1.00, -0.40157,  0.0315,  0.91339,  1.00,  0.07023,  0.18796,  0.94792,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.79608,  0.20392,  0.00,  0.00
480, 4951,  0.00,  103.26434,  0.41766,  0.00,  0.02362,  1.00,  1.00, -0.1811,  0.0315,  0.98425, -1.00,  0.07015,  0.14278,  0.94793,  0.91648,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.79608,  0.20392,  0.00,  0.00
481, 4948,  0.00,  101.50065,  0.42709,  0.00,  0.00,  1.00,  1.00, -0.1811,  0.00,  0.98425,  1.00,  0.08287,  0.14277,  0.94772,  0.91648,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
482, 4949, -1.07432,  103.25415,  0.21906, -0.40157,  0.0315,  0.91339,  1.00, -0.40157,  0.0315,  0.91339,  1.00,  0.07023,  0.18796,  0.94792,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.79608,  0.20392,  0.00,  0.00
483, 4949, -1.07432,  103.25415,  0.21906, -0.40157,  0.0315,  0.91339,  1.00, -0.40157,  0.0315,  0.91339,  1.00,  0.07023,  0.18796,  0.94792,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.79608,  0.20392,  0.00,  0.00
484, 4950, -1.23037,  104.54551,  6.40157E-15, -0.99213,  0.12598, -0.00787,  1.00, -0.59843,  0.07087,  0.80315,  1.00,  0.06094,  0.19711,  0.94808,  0.9156,  1.00,  1.00,  1.00,  0.3451, 0, 1, 0, 0,  0.81569,  0.18431,  0.00,  0.00
485, 4952, -0.97208,  104.54439,  0.19021, -0.3937,  0.06299,  0.92126,  1.00, -0.3937,  0.06299,  0.92126,  1.00,  0.06094,  0.18068,  0.94808,  0.91586,  1.00,  1.00,  1.00,  0.3451, 0, 1, 0, 0,  0.81569,  0.18431,  0.00,  0.00
486, 4949, -1.07432,  103.25415,  0.21906, -0.40157,  0.0315,  0.91339,  1.00, -0.40157,  0.0315,  0.91339,  1.00,  0.07023,  0.18796,  0.94792,  0.91575,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.79608,  0.20392,  0.00,  0.00
487, 4952, -0.97208,  104.54439,  0.19021, -0.3937,  0.06299,  0.92126,  1.00, -0.3937,  0.06299,  0.92126,  1.00,  0.06094,  0.18068,  0.94808,  0.91586,  1.00,  1.00,  1.00,  0.3451, 0, 1, 0, 0,  0.81569,  0.18431,  0.00,  0.00
488, 4951,  0.00,  103.26434,  0.41766,  0.00,  0.02362,  1.00,  1.00, -0.1811,  0.0315,  0.98425, -1.00,  0.07015,  0.14278,  0.94793,  0.91648,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.79608,  0.20392,  0.00,  0.00
489, 4953, -1.03814,  105.83036,  6.48024E-15, -0.98425,  0.15748, -0.00787,  1.00, -0.5748,  0.09449,  0.81102,  1.00,  0.05165,  0.18154,  0.94823,  0.91585,  1.00,  1.00,  1.00,  0.29412, 0, 1, 0, 0,  0.83529,  0.16471,  0.00,  0.00
490, 4952, -0.97208,  104.54439,  0.19021, -0.3937,  0.06299,  0.92126,  1.00, -0.3937,  0.06299,  0.92126,  1.00,  0.06094,  0.18068,  0.94808,  0.91586,  1.00,  1.00,  1.00,  0.3451, 0, 1, 0, 0,  0.81569,  0.18431,  0.00,  0.00
491, 4950, -1.23037,  104.54551,  6.40157E-15, -0.99213,  0.12598, -0.00787,  1.00, -0.59843,  0.07087,  0.80315,  1.00,  0.06094,  0.19711,  0.94808,  0.9156,  1.00,  1.00,  1.00,  0.3451, 0, 1, 0, 0,  0.81569,  0.18431,  0.00,  0.00
492, 4951,  0.00,  103.26434,  0.41766,  0.00,  0.02362,  1.00,  1.00, -0.1811,  0.0315,  0.98425, -1.00,  0.07015,  0.14278,  0.94793,  0.91648,  1.00,  1.00,  1.00,  0.39608, 0, 1, 0, 0,  0.79608,  0.20392,  0.00,  0.00
493, 4952, -0.97208,  104.54439,  0.19021, -0.3937,  0.06299,  0.92126,  1.00, -0.3937,  0.06299,  0.92126,  1.00,  0.06094,  0.18068,  0.94808,  0.91586,  1.00,  1.00,  1.00,  0.3451, 0, 1, 0, 0,  0.81569,  0.18431,  0.00,  0.00
494, 4954,  0.00,  104.55278,  0.36243,  0.00,  0.04724,  1.00,  1.00, -0.17323,  0.04724,  0.98425, -1.00,  0.06086,  0.14278,  0.94808,  0.91648,  1.00,  1.00,  1.00,  0.3451, 0, 1, 0, 0,  0.81569,  0.18431,  0.00,  0.00
495, 4955, -0.82013,  105.83036,  0.15171, -0.37795,  0.07874,  0.92126,  1.00, -0.37795,  0.07874,  0.92126,  1.00,  0.05165,  0.1734,  0.94823,  0.91598,  1.00,  1.00,  1.00,  0.29412, 0, 1, 0, 0,  0.83529,  0.16471,  0.00,  0.00
496, 4952, -0.97208,  104.54439,  0.19021, -0.3937,  0.06299,  0.92126,  1.00, -0.3937,  0.06299,  0.92126,  1.00,  0.06094,  0.18068,  0.94808,  0.91586,  1.00,  1.00,  1.00,  0.3451, 0, 1, 0, 0,  0.81569,  0.18431,  0.00,  0.00
497, 4953, -1.03814,  105.83036,  6.48024E-15, -0.98425,  0.15748, -0.00787,  1.00, -0.5748,  0.09449,  0.81102,  1.00,  0.05165,  0.18154,  0.94823,  0.91585,  1.00,  1.00,  1.00,  0.29412, 0, 1, 0, 0,  0.83529,  0.16471,  0.00,  0.00
498, 4955, -0.82013,  105.83036,  0.15171, -0.37795,  0.07874,  0.92126,  1.00, -0.37795,  0.07874,  0.92126,  1.00,  0.05165,  0.1734,  0.94823,  0.91598,  1.00,  1.00,  1.00,  0.29412, 0, 1, 0, 0,  0.83529,  0.16471,  0.00,  0.00
499, 4954,  0.00,  104.55278,  0.36243,  0.00,  0.04724,  1.00,  1.00, -0.17323,  0.04724,  0.98425, -1.00,  0.06086,  0.14278,  0.94808,  0.91648,  1.00,  1.00,  1.00,  0.3451, 0, 1, 0, 0,  0.81569,  0.18431,  0.00,  0.00
500, 4952, -0.97208,  104.54439,  0.19021, -0.3937,  0.06299,  0.92126,  1.00, -0.3937,  0.06299,  0.92126,  1.00,  0.06094,  0.18068,  0.94808,  0.91586,  1.00,  1.00,  1.00,  0.3451, 0, 1, 0, 0,  0.81569,  0.18431,  0.00,  0.00
501, 4953, -1.03814,  105.83036,  6.48024E-15, -0.98425,  0.15748, -0.00787,  1.00, -0.5748,  0.09449,  0.81102,  1.00,  0.05165,  0.18154,  0.94823,  0.91585,  1.00,  1.00,  1.00,  0.29412, 0, 1, 0, 0,  0.83529,  0.16471,  0.00,  0.00
502, 4956, -0.81767,  107.12079,  6.55926E-15, -0.98425,  0.1811,  0.00,  1.00, -0.56693,  0.10236,  0.8189,  1.00,  0.04236,  0.17281,  0.94838,  0.91599,  1.00,  1.00,  1.00,  0.29412, 0, 1, 0, 0,  0.85098,  0.14902,  0.00,  0.00
